file_name,section,speaker_id,speaker_name,speaker_role,start,stop,text
1969.33_orig,0,15073,warren_e_burger,scotus_justice,0.0,29.578,"33, brought from the original jurisdiction of the Court, the State of Arkansas against the State of Tennessee."
1969.33_orig,0,21143,don_langston,,44.873,45.936,May it please the Court.
1969.33_orig,0,15073,warren_e_burger,scotus_justice,45.936,47.329,Mr. Langston.
1969.33_orig,0,21143,don_langston,,47.329,62.335,This is an original action brought by the State of Arkansas against the State of Tennessee under constitutional provision for original actions boundary disputes between states.
1969.33_orig,0,15043,potter_stewart,scotus_justice,260.235,266.676,Are there any residents or any residential buildings on the properties on that area?
1969.33_orig,0,21143,don_langston,,266.676,268.885,No Your Honor.
1969.33_orig,0,15089,hugo_l_black,scotus_justice,274.218,279.238,What is its value?
1969.33_orig,0,21143,don_langston,,279.238,281.99,"Close to half million dollars, I believe Your Honor."
1969.33_orig,0,15089,hugo_l_black,scotus_justice,281.99,288.063,"I mean, what -- its valuable quality, what are its valuable qualities?"
1969.33_orig,0,21143,don_langston,,288.063,294.408,It can be farmed with row crops and it has very much timber on it Your Honor.
1969.33_orig,0,15089,hugo_l_black,scotus_justice,294.408,298.431,What kind of timber?
1969.33_orig,0,21143,don_langston,,298.431,306.967,Just hardwood timber and things of that nature that will grow and low type areas of the Alluvial Valley of the Mississippi River.
1969.33_orig,0,15089,hugo_l_black,scotus_justice,306.967,310.361,Anyone been farming it?
1969.33_orig,0,21143,don_langston,,310.361,314.171,Parts of it are being farmed as crops.
1969.33_orig,0,15089,hugo_l_black,scotus_justice,319.371,323.233,How far from the Arkansas side of the river?
1969.33_orig,0,21143,don_langston,,323.233,324.955,It's attached to the Arkansas side of the river.
1969.33_orig,0,15089,hugo_l_black,scotus_justice,324.955,325.746,That is to it?
1969.33_orig,0,21143,don_langston,,325.746,330.613,"Yes sir, Your Honor."
1969.33_orig,0,15089,hugo_l_black,scotus_justice,330.613,335.36,You should file it.
1969.33_orig,0,21143,don_langston,,335.36,362.553,"There is a marked area along there, but the area of photograph, which is located in the back of the State of Tennessee is free which is on A 11 Appendix A 6 will show that it is -- this is a 1929 map and the attachment to the State of Arkansas is even more now than it was in that particular time."
1969.33_orig,0,15073,warren_e_burger,scotus_justice,363.657,371.794,"Sometimes it's been separated from the mainland and sometimes the sandbar builds up and it's connected, is that it?"
1969.33_orig,0,21143,don_langston,,371.794,382.919,"There are trees and vegetation and things that do connect it to the State of Arkansas, which have been filled in by sediment and it is attached to the State of Arkansas."
1969.33_orig,1,27999,heard_h_sutton,,2195.316,2214.654,"Mr. Chief Justice, Mr. Associate Justice, the state of Tennessee urges that you overrule the exceptions of the State of Arkansas that you approve and confirm the report of the Master and in a decree in this Court as he recommends."
1969.33_orig,1,15073,warren_e_burger,scotus_justice,2240.524,2251.087,Will you draw that isle up a little bit nearer to -- and still leave room for yourself of course but --
1969.33_orig,1,27999,heard_h_sutton,,2251.087,2253.03,"Now, Your Honor this --"
1969.33_orig,1,15073,warren_e_burger,scotus_justice,2253.03,2254.193,"Just for a moment, can you see?"
