file_name,section,speaker_id,speaker_name,speaker_role,start,stop,text
1969.402,0,15073,warren_e_burger,scotus_justice,0.0,45.924,"Number 402, United States against Key."
1969.402,0,35240,lawrence_g_wallace,,65.908,70.359,Mr. Chief Justice and may it please the Court.
1969.402,0,15071,byron_r_white,scotus_justice,230.865,235.439,You say this was basically a liquidation plan and not a continuing?
1969.402,0,35240,lawrence_g_wallace,,235.439,236.211,That is correct.
1969.402,0,15071,byron_r_white,scotus_justice,236.211,241.926,Where were the installment payments going to be generated?
1969.402,0,35240,lawrence_g_wallace,,241.926,252.875,The payments being made by Hennis Trucking Company which has purchased the Interstate Commerce Commission rights to operate the freight line.
1969.402,0,15071,byron_r_white,scotus_justice,252.875,256.125,Based on the capital equipment?
1969.402,0,35240,lawrence_g_wallace,,256.125,260.625,"Now, the capital equipment had previously been disposed off."
1969.402,0,15071,byron_r_white,scotus_justice,260.625,262.713,I see.
1969.402,0,35240,lawrence_g_wallace,,262.713,265.238,The major remaining asset was simply the --
1969.402,0,15071,byron_r_white,scotus_justice,265.238,265.896,Was the license?
1969.402,0,35240,lawrence_g_wallace,,265.896,267.069,The license.
1969.402,0,15073,warren_e_burger,scotus_justice,268.148,275.108,While youre pausing for a moment could you answer this for me.
1969.402,0,35240,lawrence_g_wallace,,287.845,294.709,We would be entitled to object to it but the secretary also would have had discretion to accept for the plan if he wishes.
1969.402,0,15073,warren_e_burger,scotus_justice,294.709,298.751,"He can and sometimes does accept, does he not?"
1969.402,0,35240,lawrence_g_wallace,,298.751,308.42,"Yes, he does sir specially when it will contribute to rehabilitation of the debtor and enable the debtor to continue in business."
1969.402,0,15073,warren_e_burger,scotus_justice,308.42,314.575,But you regard this is simply a voluntary waiver by the Government of the priority claim.
1969.402,0,35240,lawrence_g_wallace,,314.575,319.193,"That is our view, yes Mr. Chief Justice."
1969.402,0,15043,potter_stewart,scotus_justice,535.036,537.052,"I thought, I guess I misunderstood."
1969.402,0,35240,lawrence_g_wallace,,543.948,547.276,(Voice Overlap) It's admitted that we're entitled to full payment.
1969.402,0,15043,potter_stewart,scotus_justice,549.02,549.19,Oh!
