file_name,section,speaker_id,speaker_name,speaker_role,start,stop,text
1991.91-712,0,15141,william_h_rehnquist,scotus_justice,0.0,10.168,"We'll hear argument now in No. 91-712, United States v. Humberto Alvarez-Machain."
1991.91-712,0,33983,kenneth_w_starr,,11.841,14.88,"Mr. Chief Justice, and may it please the Court:"
1991.91-712,0,15045,harry_a_blackmun,scotus_justice,91.642,97.907,"General Starr, as a preliminary matter, has the State Department Legal Advisors' Office joined your brief?"
1991.91-712,0,33983,kenneth_w_starr,,97.907,113.556,"The legal advisor is not on the brief, but the brief expresses the views of the United States, which includes the Department of State, and Justice Blackmun, there should be no significance to the fact that they are not shown on the brief."
1991.91-712,0,15045,harry_a_blackmun,scotus_justice,133.02,134.853,"Nothing formal to that effect, however?"
1991.91-712,0,33983,kenneth_w_starr,,134.853,137.504,He did provide--
1991.91-712,0,15045,harry_a_blackmun,scotus_justice,137.504,137.755,Just opined?
1991.91-712,0,33983,kenneth_w_starr,,137.755,146.991,"--A letter or an opinion, that is correct, but that is a customary way, Justice Blackmun, in which the legal advisor expresses his views."
1991.91-712,1,37956,paul_l_hoffman,,1549.833,1554.107,"Mr. Chief Justice, and may it please the Court:"
1991.91-712,1,15071,byron_r_white,scotus_justice,1695.683,1702.977,"How about Americans in Mexico who are charged with having committed a crime, in America?"
1991.91-712,1,37956,paul_l_hoffman,,1702.977,1728.525,"Justice White, it would be our view based on the language of the treaty, its purpose and the fact that it is the exclusive means, that Americans should not be kidnapped consistent with this treaty either, because the limitations, for example, on the political offense doctrine and the other limitations in the treaty also, we believe, should lead a court to conclude that kidnapping to circumvent those limitations would also be a violation of the treaty."
1991.91-712,1,15049,antonin_scalia,scotus_justice,1755.895,1763.12,I don't understand what you mean by a specific arrangment... what article 9 said if you don't turn it over you may consider prosecution.
1991.91-712,1,37956,paul_l_hoffman,,1763.12,1778.251,"--Your Honor... I'm sorry... Justice Scalia, what article 9 does, as it says, if you want to obtain personal jurisdiction over a Mexican national you have two alternatives."
1991.91-712,1,15049,antonin_scalia,scotus_justice,1789.089,1791.28,It does not go on to say and nothing else.
1991.91-712,1,37956,paul_l_hoffman,,1804.781,1811.396,But it can't be understood as also suggesting that a kidnapping in violation of those terms would be proper.
1991.91-712,1,15049,antonin_scalia,scotus_justice,1813.076,1813.847,--nothing about the point--
1991.91-712,1,37956,paul_l_hoffman,,1813.847,1816.331,--But those words can't be read in isolation.
1991.91-712,1,15049,antonin_scalia,scotus_justice,1831.491,1836.967,"--The rule in Rauscher, I mean the rule you suggest may be a reasonable one, but it wasn't the rule that was pronounced in Rauscher."
1991.91-712,1,37956,paul_l_hoffman,,1869.051,1877.434,"Justice Scalia, I think that the principle in Rauscher is that the court may find an inherent provision that's not specifically stated."
