file_name,section,speaker_id,speaker_name,speaker_role,start,stop,text
1968.38,0,15099,earl_warren,scotus_justice,0.0,59.959,"Number 38, James G. Glover et al, petitioners, versus St. Louis-San Francisco Railway Co. et al."
1968.38,0,45583,william_macker_jr,,62.085,68.097,Mr. Chief Justice and may it please the Court.
1968.38,0,15043,potter_stewart,scotus_justice,480.722,488.865,"Well, don't you allege a conspiracy, so to speak, between the Union and the employer here in your complaint?"
1968.38,0,45583,william_macker_jr,,488.865,489.661,"Yes, we do, which would --"
1968.38,0,15043,potter_stewart,scotus_justice,489.661,491.577,"I don't believe you use the word ""conspiracy,"" but --"
1968.38,0,45583,william_macker_jr,,491.577,492.146,I don't know that that word is used.
1968.38,0,15043,potter_stewart,scotus_justice,492.146,493.014,A short action by these --
1968.38,0,45583,william_macker_jr,,493.014,494.332,"I don't think it is, but that's --"
1968.38,0,15043,potter_stewart,scotus_justice,494.332,500.164,"Short action by these co-dependants in depriving your clients of promotion and the pay that goes with promotions, isn't that right?"
1968.38,0,45583,william_macker_jr,,500.164,501.302,Exactly.
1968.38,0,15043,potter_stewart,scotus_justice,501.302,505.015,"Well, then why couldn't they get damages from the Union if you're right?"
1968.38,0,45583,william_macker_jr,,505.015,517.524,"I don't think they could get damages from the Union in -- within the Union constitutional procedures but, then, we're discussing constitutional procedures within the Union, assuming they exist, that are not pledged."
1968.38,0,15071,byron_r_white,scotus_justice,806.316,820.322,"But, I take it, that there's no question that the individual employee, as distinguished from the Union, may oper -- may energize the grievance procedure in the railroad business."
1968.38,0,45583,william_macker_jr,,820.322,826.633,"Mr. Justice White, you are certainly correct because I have, on behalf of an individual, invoked the NRAB procedures."
1968.38,0,15071,byron_r_white,scotus_justice,826.633,828.071,The statutes permits or it doesn't?
1968.38,0,45583,william_macker_jr,,828.071,829.861,It does permit it.
1968.38,0,15071,byron_r_white,scotus_justice,829.861,838.005,"And, doesn't the statute require the grievance procedure?"
1968.38,0,45583,william_macker_jr,,838.005,842.706,You mean the grievance procedure within the company before the NRAB or --
1968.38,0,15071,byron_r_white,scotus_justice,842.706,845.724,"Under the -- yes, under the --"
1968.38,0,45583,william_macker_jr,,845.724,846.197,I think --
1968.38,0,15071,byron_r_white,scotus_justice,846.197,854.73,Let's assume that a collective bargaining contract between a Union and the railroad doesn't say anything about grievances.
1968.38,0,45583,william_macker_jr,,863.976,865.886,"I think it does, Your Honor."
1968.38,0,15071,byron_r_white,scotus_justice,865.886,867.623,And wholly independent of the contract.
1968.38,0,45583,william_macker_jr,,867.623,868.635,By its terms.
1968.38,0,15071,byron_r_white,scotus_justice,868.635,869.767,Wholly independent of the contract.
1968.38,0,45583,william_macker_jr,,869.767,871.647,Wholly independent of the contract.
