file_name,section,speaker_id,speaker_name,speaker_role,start,stop,text
1993.92-854,0,15141,william_h_rehnquist,scotus_justice,0.0,10.779,"We'll hear argument first this morning in Number 92-854, the Central Bank of Denver v. the First Interstate Bank of Denver."
1993.92-854,0,43402,tucker_karl_trautman,,12.158,15.17,"Thank you, Mr. Chief Justice, and may it please the Court:"
1993.92-854,0,15141,william_h_rehnquist,scotus_justice,106.85,108.112,What was that act?
1993.92-854,0,43402,tucker_karl_trautman,,108.112,117.699,"--The act that they claim Central Bank engaged in, Your Honor, was to delay, if you will, an appraisal until after the bonds were issued."
1993.92-854,0,15060,john_paul_stevens,scotus_justice,126.184,128.866,May I just ask one other question--
1993.92-854,0,43402,tucker_karl_trautman,,128.866,129.136,Sure.
1993.92-854,0,15060,john_paul_stevens,scotus_justice,129.136,130.006,--the delay.
1993.92-854,0,43402,tucker_karl_trautman,,139.042,139.883,Yes.
1993.92-854,0,15060,john_paul_stevens,scotus_justice,148.447,155.083,"And whether they did it or not was entirely discretionary, no standards about whether they had any duty to--"
1993.92-854,0,43402,tucker_karl_trautman,,155.083,157.052,"That's correct, Your Honor."
1993.92-854,0,15060,john_paul_stevens,scotus_justice,157.052,160.365,"--Why, under the agreement, did they have anything to say about the appraisal?"
1993.92-854,0,43402,tucker_karl_trautman,,160.365,167.031,"Well, an indenture trustee essentially has ministerial acts, carries out ministerial acts."
1993.92-854,0,15060,john_paul_stevens,scotus_justice,182.912,187.774,"But would the decision of whether to delay or not delay the appraisal be a ministerial act, in your view?"
1993.92-854,0,43402,tucker_karl_trautman,,187.774,198.52,"It would be... I don't know what label you would put on it, but it would be an act that the trustee could decide in its sound discretion, and the whole purpose of doing that--"
1993.92-854,0,15060,john_paul_stevens,scotus_justice,198.52,203.415,It seems to me there's some tension between the notion that it's a discretionary matter and it's a ministerial matter.
1993.92-854,0,43402,tucker_karl_trautman,,206.985,210.308,"--Well, Your Honor, I think it would be a discretionary matter."
1993.92-854,0,15060,john_paul_stevens,scotus_justice,210.308,215.413,So the duties of the indenture trustee are not entirely ministerial.
1993.92-854,0,43402,tucker_karl_trautman,,215.413,216.142,That's correct.
1993.92-854,0,15141,william_h_rehnquist,scotus_justice,246.632,251.015,Is there a requirement that it be done in concert with the principal actor?
1993.92-854,0,43402,tucker_karl_trautman,,251.015,254.897,"The courts don't seem to be saying that, Your Honor."
1993.92-854,0,15141,william_h_rehnquist,scotus_justice,255.818,256.238,I mean--
1993.92-854,0,43402,tucker_karl_trautman,,256.238,256.769,--What they--
1993.92-854,0,15141,william_h_rehnquist,scotus_justice,256.769,265.336,--could the substantial assistance required by the other circuits be rendered unconscious of the fact that it is substantial assistance?
1993.92-854,0,43402,tucker_karl_trautman,,265.336,289.011,"--It appears that that is the case, and I think that's exactly what has happened in this particular case, is that you have a situation where a professional, a bank in this particular case, was acting pursuant to its duties, and pursuant to its discretion, and is accused here in taking an act which essentially allowed a fraud to occur."
1993.92-854,0,15049,antonin_scalia,scotus_justice,291.111,295.954,"Mr. Trautman, it seems to me that it really is a quite separate offense from the fraud itself, however."
1993.92-854,0,43402,tucker_karl_trautman,,308.132,310.015,"--That appears to be the case, Your--"
1993.92-854,0,15049,antonin_scalia,scotus_justice,310.015,315.869,"Whereas with contribution, of course, you can't be compelled to contribute unless the principal has been held liable."
1993.92-854,0,43402,tucker_karl_trautman,,315.869,317.308,--That's correct.
1993.92-854,0,15049,antonin_scalia,scotus_justice,317.308,327.446,"Well, it seems to me to separate it from the... you know, the kind of inevitable accompaniments of private rights of action that we've found in the past in Musick, for example."
1993.92-854,0,43402,tucker_karl_trautman,,327.446,337.263,"We agree, Your Honor, because the aiding and abetting act, if you will, is not necessarily deceptive or manipulative."
1993.92-854,0,15084,ruth_bader_ginsburg,scotus_justice,337.263,345.168,"Although as I understand it you didn't question that in the district court, and the district court ruled simply on the state of mind question, is that not so?"
