file_name,section,speaker_id,speaker_name,speaker_role,start,stop,text
2002.01-950,0,15141,william_h_rehnquist,scotus_justice,0.0,11.212,"We'll hear argument next in Number 01-950, the Hillside Dairy, Inc. v. William J. Lyons, Jr., and a companion case."
2002.01-950,0,39134,roy_t_englert,,75.945,79.605,"Thank you, Mr. Chief Justice, and may it please the Court:"
2002.01-950,0,15084,ruth_bader_ginsburg,scotus_justice,188.793,194.49,"But as far as that clause is concerned it wouldn't help you with the corporate, if you had a corporate farmer."
2002.01-950,0,39134,roy_t_englert,,196.494,202.441,"--Only the individual petitioners are entitled to invoke the Privileges and Immunities Clause, yes, and there are individual petitioners."
2002.01-950,0,15084,ruth_bader_ginsburg,scotus_justice,202.441,206.646,"There are two individual petitioners I think in this group, is that so?"
2002.01-950,0,39134,roy_t_englert,,206.646,209.619,"A... a husband and wife, Darrel and Diane Kuiper, yes."
2002.01-950,0,15113,anthony_m_kennedy,scotus_justice,333.534,353.181,"This argument's probably better addressed to the respondents than... than you, but do you understand the respondents to argue that the percentage of... of milk solids which is one, and labeling, which is the second part of the statute, simply will cease to exist if... if this pricing regulation is not upheld?"
2002.01-950,0,39134,roy_t_englert,,353.181,355.61,"--No, that... I don't understand that to be their contention."
2002.01-950,0,15113,anthony_m_kennedy,scotus_justice,355.61,364.15,"I... I thought that that was going to be... when I got into the case I thought, well, they're going to say that it's just impossible to have the labeling, but I... I don't understand them to argue that."
2002.01-950,0,39134,roy_t_englert,,366.041,368.618,"I... I don't understand them to argue that either, Justice Kennedy."
2002.01-950,0,15092,sandra_day_oconnor,scotus_justice,382.237,391.957,"--Well, is it true that the pricing and pooling laws were adopted to help the milk producers comply with the fluid milk content provisions?"
2002.01-950,0,39134,roy_t_englert,,391.957,394.719,"I... I don't think that's factually accurate, Your Honor."
2002.01-950,0,15092,sandra_day_oconnor,scotus_justice,394.719,399.9,That was what the attorney in the Shamrock case conceded.
2002.01-950,0,39134,roy_t_englert,,399.9,400.568,Not... not--
2002.01-950,0,15092,sandra_day_oconnor,scotus_justice,400.568,400.803,You don't agree?
2002.01-950,0,39134,roy_t_englert,,400.803,402.496,"--I'm sorry, Justice O'Connor."
2002.01-950,0,15092,sandra_day_oconnor,scotus_justice,409.127,409.612,Yes.
2002.01-950,0,39134,roy_t_englert,,409.612,422.005,"--which is a particular provision of the stabilization plan, that is the pricing plan, not the pooling plan, was adopted to help compliance with California's composition standards."
2002.01-950,0,15092,sandra_day_oconnor,scotus_justice,422.005,427.472,And section 7254 does use the word indirectly.
2002.01-950,0,39134,roy_t_englert,,427.472,443.729,"It does, Your Honor, but it's very interesting to look at the parallel phrasing of section 144 of the Farm Bill, 7 U.S.C. 7254, and the preemption provision of the Nutrition Labeling and Education Act, which is 21 U.S.C. section 343-1."
