file_name,section,speaker_id,speaker_name,speaker_role,start,stop,text
2010.137_orig,0,15086,john_g_roberts_jr,scotus_justice,0.0,10.122,"We will now hear argument next this morning in case 137 on our original docket, Montana v. Wyoming and North Dakota."
2010.137_orig,0,40991,steve_bullock,,10.839,16.176,"Mr. Chief Justice, and may it please the Court:"
2010.137_orig,0,15084,ruth_bader_ginsburg,scotus_justice,63.006,85.42,"General Bullock, would you please point to the precise language of the compact that freezes consumption, as distinguished from the amount of water diverted, which freezes consumption as of January 1st, 1950?"
2010.137_orig,0,40991,steve_bullock,,85.42,87.706,"--Yes, Your Honor."
2010.137_orig,0,15084,ruth_bader_ginsburg,scotus_justice,111.487,114.255,"Well, the uses existing is irrigation."
2010.137_orig,0,40991,steve_bullock,,114.255,115.624,Um--
2010.137_orig,0,15084,ruth_bader_ginsburg,scotus_justice,115.624,124.813,"I don't see where it says, and so I can understand, the amount of water diverted can't be increased."
2010.137_orig,0,40991,steve_bullock,,124.813,134.503,"--Your Honor, the whole of Article V(A) and V(B) -- I mean, no one contests that it's a full allocation of the water."
2010.137_orig,0,15113,anthony_m_kennedy,scotus_justice,165.038,176.08,"But why doesn't the language in Article V(A) -- and this is not too helpful -- simply restate the issue before us, what is a beneficial use by the upstream owner?"
2010.137_orig,0,40991,steve_bullock,,176.08,187.637,"--Well, Your Honor, it need not because in article II(H) it defines what a beneficial use is, and that's that use by which the water supply of a basin is depleted."
2010.137_orig,0,15131,sonia_sotomayor,scotus_justice,199.045,202.813,That's the essence of the argument before us.
2010.137_orig,0,40991,steve_bullock,,229.647,245.84,"Your Honor, the return flow is the basis of Montana's water right, so that the return flow under the compact isn't actually beneficial use."
2010.137_orig,0,15131,sonia_sotomayor,scotus_justice,245.84,247.14,That's not actually true.
2010.137_orig,0,40991,steve_bullock,,284.132,289.1,"The equation, Your Honor, that consumption is the same thing as--"
2010.137_orig,0,15131,sonia_sotomayor,scotus_justice,289.1,289.917,As use.
2010.137_orig,0,40991,steve_bullock,,289.917,291.769,--as use?
2010.137_orig,0,15131,sonia_sotomayor,scotus_justice,291.769,292.486,Uh-huh.
2010.137_orig,0,40991,steve_bullock,,292.486,305.046,"Well, we could go actually to the special master, who himself had stated that when exploring -- I mean, the beneficial use reflects the historic consumptive use."
2010.137_orig,0,15131,sonia_sotomayor,scotus_justice,320.055,325.023,Could someone pre-1950 who irrigated crops change the crops?
2010.137_orig,0,40991,steve_bullock,,325.023,331.494,"It's -- it's an open question, Your Honor."
2010.137_orig,0,15131,sonia_sotomayor,scotus_justice,337.933,341.135,How in the world do any States monitor that?
2010.137_orig,0,40991,steve_bullock,,395.269,404.708,"To the first question, Your Honor, even as of 1950, the drafters recognized that this was a fully appropriated river; it had reached its maximum practical limit."
2010.137_orig,0,15113,anthony_m_kennedy,scotus_justice,436.945,445.016,"But all that shows is -- or might show in a particular case, is that the amount of water is reduced."
2010.137_orig,0,40991,steve_bullock,,463.478,466.096,"--And, Your Honor, you don't--"
2010.137_orig,0,15113,anthony_m_kennedy,scotus_justice,466.096,468.798,So the -- so the flows don't necessarily answer the question.
2010.137_orig,0,40991,steve_bullock,,468.798,477.051,"--Well, Your Honor, it's ultimately up to each State to administer their rights and their water intrastate."
2010.137_orig,0,15086,john_g_roberts_jr,scotus_justice,486.592,489.71,But if you've -- we've been talking about beneficial uses.
2010.137_orig,0,40991,steve_bullock,,512.557,524.078,"Your Honor, even at the time of the compact, Wyoming recognized their paper rights, that appropriative right, was much more than the actual use occurring."
2010.137_orig,0,15086,john_g_roberts_jr,scotus_justice,537.505,538.722,"Well, isn't that what's going on here?"
