file_name,section,speaker_id,speaker_name,speaker_role,start,stop,text
1990.89-6332,0,15141,william_h_rehnquist,scotus_justice,0.0,10.678,"We'll hear argument next in No. 89-6332, Robert S. Minnick v. Mississippi."
1990.89-6332,0,23503,floyd_abrams,,65.292,67.605,"Mr. Chief Justice, and may it please the Court:"
1990.89-6332,0,15141,william_h_rehnquist,scotus_justice,261.291,264.164,It's also undisputed that he had seen counsel in the interim.
1990.89-6332,0,23503,floyd_abrams,,264.164,264.905,"Yes, sir."
1990.89-6332,0,15113,anthony_m_kennedy,scotus_justice,271.667,277.601,Can we say that it's also undisputed that this confession is voluntary?
1990.89-6332,0,23503,floyd_abrams,,277.601,282.837,It is not undisputed that it is voluntary--
1990.89-6332,0,15113,anthony_m_kennedy,scotus_justice,282.837,285.367,"For purposes of this case, I should have said."
1990.89-6332,0,23503,floyd_abrams,,290.751,314.326,"--I find that a difficult question, Justice Kennedy, because even the Mississippi... the Mississippi Supreme Court did not make any specific finding on that, except that Minnick had waived, in their view, his Sixth Amendment rights and, perhaps implicitly, his Fifth Amendment rights."
1990.89-6332,0,15113,anthony_m_kennedy,scotus_justice,314.326,323.973,"Well, but the rule you are asking us to adopt certainly is a rule that takes no account of the fact that the confession was fully voluntary?"
1990.89-6332,0,23503,floyd_abrams,,341.035,323.973,"Yes, sir."
1990.89-6332,0,15141,william_h_rehnquist,scotus_justice,447.303,449.765,"Well, that is pretty much dicta, isn't it?"
1990.89-6332,0,23503,floyd_abrams,,449.765,459.412,"Yes, it is dicta, but it is then read in, as we read the Edwards case, Your Honor, as a good part of the rationale for Edwards itself."
1990.89-6332,0,15141,william_h_rehnquist,scotus_justice,517.138,535.762,"Certainly there is language in Edwards, Mr. Abrams, I just look at what was quoted here by the Mississippi Supreme Court in its... where they say we further hold that the accused, having expressed his desire to deal with the police only through consult, is not subject to further interrogation by the authority until counsel has been made available to him."
1990.89-6332,0,23503,floyd_abrams,,538.122,548.531,"--And the question, Mr. Chief Justice, before the Court, as a matter of interpretation of Edwards at least, is the meaning of that phrase, and the meaning of that phrase in context."
1990.89-6332,0,15141,william_h_rehnquist,scotus_justice,548.531,551.051,But counsel made available to him.
1990.89-6332,0,23503,floyd_abrams,,557.396,564.599,"I read counsel available to him in the context of this language, Your Honor, as counsel available to him at the interrogation."
1990.89-6332,0,15141,william_h_rehnquist,scotus_justice,692.346,704.484,"The defendant can't change... if he said on Friday I want to have the interrogation only with a lawyer, he sees the lawyer, they come back, and he can't change his mind?"
1990.89-6332,0,23503,floyd_abrams,,704.484,705.836,"--Absolutely, he can change his mind."
1990.89-6332,0,15141,william_h_rehnquist,scotus_justice,713.49,715.311,Even though he has seen a lawyer in the meantime?
1990.89-6332,0,23503,floyd_abrams,,715.311,716.933,Even though he has seen a lawyer in the meantime.
1990.89-6332,0,15071,byron_r_white,scotus_justice,718.994,720.664,And even though the lawyer has told him not to talk.
1990.89-6332,0,23503,floyd_abrams,,720.664,722.607,Even though the lawyer has told him not to talk.
1990.89-6332,0,15141,william_h_rehnquist,scotus_justice,906.226,911.078,"Mr. Abrams, I think many people thought Miranda itself was a bight line."
1990.89-6332,0,23503,floyd_abrams,,936.043,941.048,"You have had a lot of Miranda jurisprudence, as I understand it, and as I hear you, Your Honor."
1990.89-6332,0,15141,william_h_rehnquist,scotus_justice,947.871,953.575,"Well then we've had, we've had discussions as to whether, what was reinterrogation."
1990.89-6332,0,23503,floyd_abrams,,955.698,959.542,"I just know of one, but I am sure I may have missed them."
1990.89-6332,0,15141,william_h_rehnquist,scotus_justice,979.594,985.768,"But all he has to do, all he has to do is tell them again my lawyer told me not to say anything."
1990.89-6332,0,23503,floyd_abrams,,987.959,988.42,--That's all he had to do--
1990.89-6332,0,15141,william_h_rehnquist,scotus_justice,988.42,990.31,--He holds the keys to his interrogation right there.
1990.89-6332,0,23503,floyd_abrams,,990.31,992.03,--That is all he had to do in Edwards.
1990.89-6332,0,15141,william_h_rehnquist,scotus_justice,992.03,992.32,Right.
1990.89-6332,0,23503,floyd_abrams,,992.32,994.573,But that's all he had to do in Roberson.
1990.89-6332,0,15141,william_h_rehnquist,scotus_justice,1008.893,1013.464,We have never said that after he has seen a lawyer we won't put him in that position.
1990.89-6332,0,23503,floyd_abrams,,1013.464,1014.376,--Absolutely not.
1990.89-6332,0,15141,william_h_rehnquist,scotus_justice,1014.376,1015.605,That's what you're asking us to say here.
1990.89-6332,0,23503,floyd_abrams,,1015.605,1016.306,That's right.
1990.89-6332,0,15049,antonin_scalia,scotus_justice,1074.864,1076.917,"Well, it's clear it's at some expense, though."
1990.89-6332,0,23503,floyd_abrams,,1086.334,1091.717,"--Justice Scalia, every bright-line rule imposes a cost, and I don't deny that for a moment."
1990.89-6332,0,15071,byron_r_white,scotus_justice,1148.993,1150.886,Does the Sixth Amendment get you any farther?
1990.89-6332,0,23503,floyd_abrams,,1150.886,1155.779,"--I don't think we really need the Sixth Amendment, Your Honor."
1990.89-6332,0,15071,byron_r_white,scotus_justice,1159.211,1161.032,What if you lose on the Fifth?
1990.89-6332,0,23503,floyd_abrams,,1161.032,1163.072,--If we lose on the Fifth--
1990.89-6332,0,15049,antonin_scalia,scotus_justice,1163.072,1165.245,"You know, it's not unimaginable that you would."
1990.89-6332,0,23503,floyd_abrams,,1165.535,1168.387,"--That's why we need it, and that's why... that's why we argued it."
1990.89-6332,0,15141,william_h_rehnquist,scotus_justice,1236.602,1247.219,"Is the question which is set forth as the question presented on the first page of your blue brief, is that the same question as contained in your--"
