file_name,section,speaker_id,speaker_name,speaker_role,start,stop,text
1987.94_orig,0,15141,william_h_rehnquist,scotus_justice,0.0,1.981,The case is submitted.
1987.94_orig,0,31404,john_p_linton,,70.827,73.811,"Mr. Chief Justice, may it please the Court."
1987.94_orig,0,15141,william_h_rehnquist,scotus_justice,191.737,201.425,"Yes, but Mr. Linton, the Master also found that there was very little economic loss to the States as a result of that choice, didn't he?"
1987.94_orig,0,31404,john_p_linton,,201.425,204.153,"The Master did find it, Your Honor."
1987.94_orig,0,15141,william_h_rehnquist,scotus_justice,259.209,262.873,But is it -- is it a purely dignitary kind of interest?
1987.94_orig,0,31404,john_p_linton,,262.873,263.727,No.
1987.94_orig,0,15141,william_h_rehnquist,scotus_justice,263.727,271.813,"Yeah, that is the -- you can (Inaudible) that there's no economic harm to the State of South Carolina that results from this -- the TEFRA §310?"
1987.94_orig,0,31404,john_p_linton,,271.813,273.172,"Absolutely not, Your Honor."
1987.94_orig,0,15141,william_h_rehnquist,scotus_justice,273.172,274.826,What -- what then is the economic?
1987.94_orig,0,31404,john_p_linton,,274.826,279.483,"Well, first of all, the Master found that in certain circumstances, it would be economic harm."
1987.94_orig,0,15141,william_h_rehnquist,scotus_justice,307.598,317.671,"You know, a long time ago, Chief Justice Marshall and I think it was the McCulloch against Maryland said, “The power to tax is the power to destroy.”"
1987.94_orig,0,31404,john_p_linton,,334.934,338.067,"Your Honor, we think it has weathered well."
1987.94_orig,0,15092,sandra_day_oconnor,scotus_justice,416.106,420.33,"Mr. Linton, do we look at this as tax or as a regulation?"
1987.94_orig,0,31404,john_p_linton,,424.556,426.022,"Yes, Your Honor."
1987.94_orig,0,15092,sandra_day_oconnor,scotus_justice,443.782,466.027,Is that because it -- it's sort of a threat based on an unconstitutional sanction in your view that the -- the Government can't regulate the nature of their bond issue by threatening the imposition of an unconstitutional sanction?
1987.94_orig,0,31404,john_p_linton,,466.027,489.176,"It has a -- that is the core of it, Your Honor, and the other aspect of it is the heart of the right of that States recognized in this immunity from taxation by the National Government as to debt which is backed up by its general obligation taxing power is to tailor that instrument in a manner in which the state fields is most appropriate to market."
1987.94_orig,0,15092,sandra_day_oconnor,scotus_justice,489.176,505.414,"Well, what if we accept all of the Master's findings of fact which is the Chief Justice suggest indicate basically that in this particular instance, it's not a terrible burden economically on the States."
1987.94_orig,0,31404,john_p_linton,,515.575,535.38,"We ask you to rely on the Pollock case to the extent that it is still the law of this Court, but we also point to the Massachusetts case in which what the Court said is we're not going to get caught up in the question of whether immunity applies to a user fee."
1987.94_orig,0,15092,sandra_day_oconnor,scotus_justice,544.334,550.497,"But the bottom, what does it rest on textually in the constitution do you think?"
1987.94_orig,0,31404,john_p_linton,,550.497,552.74,"The tax immunity doctrine, Your Honor?"
1987.94_orig,0,15092,sandra_day_oconnor,scotus_justice,566.141,576.952,Can States today tax the interest income on Federal Government issuance's of securities?
1987.94_orig,0,31404,john_p_linton,,576.952,592.873,"Your Honor, according to -- No, the answer is no, and under the Rockford case, I think the issue -- that was decided by this Court last June, so long as the interest on those bonds is a pledge of the United States, we would not be able to tax revenues."
1987.94_orig,0,15092,sandra_day_oconnor,scotus_justice,592.873,601.435,"Will you take the position that this, all the state municipal bonds pledge the credit of the States or the municipalities?"
1987.94_orig,0,31404,john_p_linton,,601.435,612.11,The issue that we have -- we invoked jurisdiction on is a general obligation bond which pledges the full faith credit and taxing power of State of South Carolina.
1987.94_orig,0,15141,william_h_rehnquist,scotus_justice,612.11,628.6,"Mr. Linton, are you saying that any federal regulation of the States have authority to raise money by issuing bonds is -- is unconstitutional?"
1987.94_orig,0,31404,john_p_linton,,628.6,632.712,A regulation that interferes with the right a State to borrow.
1987.94_orig,0,15141,william_h_rehnquist,scotus_justice,632.712,642.122,"But -- and you're saying, interfering with the right of the State to borrow, even though only tiny economic consequences may -- may flow."
1987.94_orig,0,31404,john_p_linton,,642.122,645.726,"Of course, the issue is not economic consequences."
1987.94_orig,0,15141,william_h_rehnquist,scotus_justice,666.164,673.258,"Yeah, but of course the United States and the States do not operate on a totally two-way street in our system."
1987.94_orig,0,31404,john_p_linton,,673.258,680.464,"Your Honor, we recognize that, but what this Court said in New York was there is irreducible core of federalism."
1987.94_orig,0,15049,antonin_scalia,scotus_justice,705.687,707.157,But it doesn't tax the States.
1987.94_orig,0,31404,john_p_linton,,742.891,748.049,"Your Honor, you're correct in one sense that you say that it's the tax on the bond procedure is the owner."
1987.94_orig,0,15049,antonin_scalia,scotus_justice,783.908,788.977,"What about a sales tax, the burden of which is born by the purchaser?"
1987.94_orig,0,31404,john_p_linton,,809.903,812.997,"No, sir and the courts rejected that argument."
1987.94_orig,0,15049,antonin_scalia,scotus_justice,820.038,821.922,"Well, why doesn't that interfere with the right to borrow?"
1987.94_orig,0,31404,john_p_linton,,823.934,824.74,Because --
1987.94_orig,0,15049,antonin_scalia,scotus_justice,824.74,832.355,"The only reason -- the only reason you loan a stake money is to get the interest, the only reason you want the interest is to spend it and you're interfering with my right to spend it."
1987.94_orig,0,31404,john_p_linton,,832.355,855.124,"The Court makes the distinction between the attenuated effect on the sales tax example on the tax of employees versus the States' obligation to tax in the future, the States -- that affects on the bond aspect when you're dealing with general obligations is the obligation the State to tax is citizens to retire that debt, it interferes with --"
1987.94_orig,0,15060,john_paul_stevens,scotus_justice,855.124,855.7,May I --
1987.94_orig,0,31404,john_p_linton,,855.7,856.232,-- states to borrow.
1987.94_orig,0,15060,john_paul_stevens,scotus_justice,856.232,864.546,"May I ask, then supposing in the Congress (Inaudible) statute that said, all bonds and issues of over two or three million dollars must be registered."
1987.94_orig,0,31404,john_p_linton,,869.591,873.066,It would be unconstitutional because it conveyed the rights of --
1987.94_orig,0,15060,john_paul_stevens,scotus_justice,873.066,875.393,Insofar as it was enforced against the State of the --
1987.94_orig,0,31404,john_p_linton,,875.393,876.486,"Yes, sir."
