file_name,section,speaker_id,speaker_name,speaker_role,start,stop,text
1972.27_orig,0,15073,warren_e_burger,scotus_justice,0.0,27.611,"We’ll hear arguments next in number 27 original, the State of Ohio against the State of Kentucky."
1972.27_orig,0,31058,joseph_m_howard,,30.533,36.711,"Mr. Chief Justice, may it please the Court."
1972.27_orig,0,15043,potter_stewart,scotus_justice,216.358,220.822,That was somewhere between the 1792 line and the present line on the north shore?
1972.27_orig,0,31058,joseph_m_howard,,220.822,223.233,I am not sure Your Honor exactly what.
1972.27_orig,0,15043,potter_stewart,scotus_justice,229.111,238.348,The issue originally in this lawsuit was whether or not the low water mark on the north shore was that of 1792 or that of today.
1972.27_orig,0,31058,joseph_m_howard,,238.348,240.186,That’s right; that's right.
1972.27_orig,0,15043,potter_stewart,scotus_justice,240.186,246.01,"And I suppose therefore, I would guess, I will assume that a settlement would fix the line somewhere in between those two?"
1972.27_orig,0,31058,joseph_m_howard,,246.01,263.523,"Well, I have not gotten into that part of it yet at all, and I can’t say; I’m guessing that it was closer to what Ohio wanted than what Kentucky felt Ohio should get."
1972.27_orig,0,15071,byron_r_white,scotus_justice,681.052,704.222,"Well, did the Special Master independently hold that wholly aside from the prior adjudications or Ohio’s reaction to them that Ohio was stopped because of a long silence over a -- with respect to the boundary?"
1972.27_orig,0,31058,joseph_m_howard,,704.222,708.752,"Yes sir, he had some language to that effect in his -- in his reports."
1972.27_orig,0,15071,byron_r_white,scotus_justice,708.752,711.135,Filing thesis in this Court to support it?
1972.27_orig,0,31058,joseph_m_howard,,711.135,714.894,"No, he didn’t cite any cases to my --"
1972.27_orig,0,15071,byron_r_white,scotus_justice,714.894,717.732,"Well, Michigan against Wisconsin is pretty close too, wasn’t it?"
1972.27_orig,0,31058,joseph_m_howard,,717.732,719.611,"Well, yes."
1972.27_orig,0,15071,byron_r_white,scotus_justice,723.34,735.768,"Well, now if he -- assume he was right in that view, but quite wrong in saying that you amend to complaint the state of cause of action."
1972.27_orig,0,31058,joseph_m_howard,,747.763,752.235,I think it should.
1972.27_orig,0,15071,byron_r_white,scotus_justice,754.801,762.235,"If you knew as a matter of law that the -- that Ohio would lose, had to lose because it stopped."
1972.27_orig,0,31058,joseph_m_howard,,762.235,764.422,"Well, how do we know that?"
1972.27_orig,0,15071,byron_r_white,scotus_justice,764.422,765.805,"Well, because I just assumed it."
1972.27_orig,0,31058,joseph_m_howard,,778.061,780.386,If we were -- I would agree with that.
1972.27_orig,0,15140,william_j_brennan_jr,scotus_justice,784.141,800.093,"Well, didn’t the Master at Page 15 expressly say and on the basis of Kentucky’s open and continuous assertion and exercise of dominion to that point without formal objection by Ohio for more than 150 years?"
1972.27_orig,0,31058,joseph_m_howard,,800.093,805.822,I don’t know where he got that except from the brief that was filed by Kentucky.
1972.27_orig,0,15140,william_j_brennan_jr,scotus_justice,841.644,848.128,"I gather from what you said, the proceedings from -- before Judge Foreman were limited simply to an oral argument?"
