file_name,section,speaker_id,speaker_name,speaker_role,start,stop,text
2004.02-1028,0,15141,william_h_rehnquist,scotus_justice,0.0,8.795,"We'll hear argument now in No. 02-1028, the Norfolk Southern Railway Company v. James N. Kirby."
2004.02-1028,0,19760,carter_g_phillips,,10.857,12.965,"Thank you, Mr. Chief Justice, and may it please the Court:"
2004.02-1028,0,15092,sandra_day_oconnor,scotus_justice,26.673,27.454,"Mr. Phillips, I'm glad you're doing that."
2004.02-1028,0,19760,carter_g_phillips,,40.829,58.54,"Well, I think the primary reason under... with respect to the Hamburg Sud bill of lading is that that is incorporated into a tariff that's filed with the Federal Maritime Commission under the Shipping Act of 1984, and it's long been settled that the interpretation of tariff and obligations arising out of tariff filings are questions of Federal law."
2004.02-1028,0,15092,sandra_day_oconnor,scotus_justice,72.658,78.331,Was... was the question waived by the respondent below?
2004.02-1028,0,19760,carter_g_phillips,,81.657,96.889,"Well, we... the parties clearly litigated this issue from... essentially from day one as a question of Federal law, and I think you could, in fact, simply accept that as the case comes to the Court without resolving the question of whether Federal or State law--"
2004.02-1028,0,15141,william_h_rehnquist,scotus_justice,96.889,103.167,"Well, the difficulty with that was we would be deciding a highly hypothetical case without knowing that Federal law governed."
2004.02-1028,0,19760,carter_g_phillips,,103.167,124.753,"--Well, it's... it's not as hypothetical as it might be in some contexts because it's absolutely clear that there are going to be lots of instances in which ocean-based carriers are going to be issuing bills of lading and which... and which the responsibilities or duties that arise out of those bills of lading, as they apply against the actual owner in operating against the freight forwarder, are going to arise, and there's not going to be any serious question in that context."
2004.02-1028,0,15113,anthony_m_kennedy,scotus_justice,126.694,138.128,"I... I want you... I think the whole bench wants you... to talk about State versus Federal, but as just one preliminary question... I don't mean to... if it's State law, do we know what the answer is?"
2004.02-1028,0,19760,carter_g_phillips,,142.298,143.374,"Well, I'm quite sure--"
2004.02-1028,0,15113,anthony_m_kennedy,scotus_justice,143.374,144.117,--Alabama law applies.
2004.02-1028,0,19760,carter_g_phillips,,146.612,147.605,"--No, it's not clear at all."
2004.02-1028,0,15113,anthony_m_kennedy,scotus_justice,150.372,150.743,I was afraid that would be your answer.
2004.02-1028,0,19760,carter_g_phillips,,150.743,152.146,I apologize.
2004.02-1028,0,15113,anthony_m_kennedy,scotus_justice,224.859,227.338,What about the question of Federal... Federal or State law?
2004.02-1028,0,19760,carter_g_phillips,,227.338,239.105,"--Well, I... I think that on the Hamburg Sud bill, again the easy way to answer that is it's incorporated into a tariff, and if it's incorporated into a tariff, that means it's a question of Federal law."
2004.02-1028,0,15060,john_paul_stevens,scotus_justice,239.105,242.836,But it is not necessarily true that the law that applies to the second bill of lading also applies to the first.
2004.02-1028,0,19760,carter_g_phillips,,242.836,245.065,It wouldn't necessarily be the same.
2004.02-1028,0,15042,david_h_souter,scotus_justice,251.531,251.903,"Well, is--"
2004.02-1028,0,19760,carter_g_phillips,,251.903,255.33,--but it's absolutely clear that the first bill of lading ought to be interpreted as a matter of Federal law.
2004.02-1028,0,15042,david_h_souter,scotus_justice,255.33,265.444,"--Is... is your argument that if you don't interpret the second one under Federal law, you're, in effect, going to undercut the significance or the... the efficacy of Federal law in interpreting the... the first, the... the Hamburg Sud?"
2004.02-1028,0,19760,carter_g_phillips,,265.444,276.59,"I don't think it necessarily undermines the efficacy of the... of the Federal uniformity of the Hamburg Sud bill because if you enforce that one, then the second one in some respects becomes irrelevant."
2004.02-1028,0,15042,david_h_souter,scotus_justice,276.59,276.961,Yes.
2004.02-1028,0,19760,carter_g_phillips,,277.499,279.318,But... but I do think it... it interferes with--
2004.02-1028,0,15042,david_h_souter,scotus_justice,279.318,280.721,--is going to be different in another case.
2004.02-1028,0,19760,carter_g_phillips,,280.721,289.554,"--It might be different in another case, and I do think it obviously interferes with the kind of uniformity you would ordinarily expect when you're dealing with essentially maritime commerce."
2004.02-1028,0,15084,ruth_bader_ginsburg,scotus_justice,289.554,317.668,"Mr. Phillips, I hope maybe you make... you're going to make this point later, but it seems to me it's very important which contract controls because the Government has made an argument, as you know, that the COGSA limit, the $500 per package, would not apply under the ICC contract, that the number there would be $450,000."
2004.02-1028,0,19760,carter_g_phillips,,337.935,344.167,I want to be clear that obviously in our view the... there's no question about the Hamburg Sud bill.
2004.02-1028,0,15139,stephen_g_breyer,scotus_justice,397.999,399.114,So what's your view of that?
2004.02-1028,0,19760,carter_g_phillips,,407.742,409.478,There's no question that that--
2004.02-1028,0,15139,stephen_g_breyer,scotus_justice,409.478,409.666,All right.
2004.02-1028,0,19760,carter_g_phillips,,415.96,431.397,"--Well, in the... in the appendix to the petition, you'll find both the district court and the court of appeals orders granting interlocutory review, and they are very explicit in identifying the $500 COGSA limit as the justification by which the parties decided to take the case on an interlocutory basis."
