file_name,section,speaker_id,speaker_name,speaker_role,start,stop,text
1974.31_orig,0,15073,warren_e_burger,scotus_justice,0.0,46.468,"We hear arguments next in number 31 Original, State of Utah against the United States."
1974.31_orig,0,20547,danny_julian_boggs,,49.696,53.003,Mr. Chief Justice and may it please the Court.
1974.31_orig,0,15073,warren_e_burger,scotus_justice,150.045,154.156,"Let’s find that map, we got several exhibits here."
1974.31_orig,0,20547,danny_julian_boggs,,160.482,154.156,Yes sir.
1974.31_orig,0,15045,harry_a_blackmun,scotus_justice,177.39,188.83,"Mr. Boggs, are the parties’ now in agreement as to the two errors that were mentioned in the Special Master’s report, the state of that level --"
1974.31_orig,0,20547,danny_julian_boggs,,188.83,193.016,"The 4200.2 against 4200.8 in the 396,000 (Voice Overlap)"
1974.31_orig,0,15045,harry_a_blackmun,scotus_justice,193.016,193.484,That’s correct.
1974.31_orig,0,20547,danny_julian_boggs,,193.484,194.571,"25,000."
1974.31_orig,0,15045,harry_a_blackmun,scotus_justice,200.667,202.552,So that’s out of the case at this point.
1974.31_orig,0,20547,danny_julian_boggs,,202.552,203.105,Yes sir.
1974.31_orig,0,15141,william_h_rehnquist,scotus_justice,203.105,208.021,"Mr. Boggs, you say that we’re discussing the inner darker and (Voice Overlap)"
1974.31_orig,0,20547,danny_julian_boggs,,208.021,209.791,The middle.
1974.31_orig,0,15141,william_h_rehnquist,scotus_justice,209.791,216.724,That’s assuming that all of the circumference of the Lake were claimed by the United States though (Voice Overlap).
1974.31_orig,0,20547,danny_julian_boggs,,216.724,228.466,"Your Honor, it’s correct that we’re discussing specifically those areas in which the United States is the upland owner across that middle land."
1974.31_orig,0,15141,william_h_rehnquist,scotus_justice,589.548,598.921,"Well, it wasn’t what the Court was addressing itself to, the contention to parties that along the Missouri River, great big pieces of the bank would sluff off."
1974.31_orig,0,20547,danny_julian_boggs,,601.937,633.757,"Well, Your Honor, I think that that was -- that was certainly the aspect that was before them and the Court in dealing with that said that you have to if the falling off of the bank in that instance is a result of essentially a seasonal flood that that itself does not change the ordinary rule that despite the fact that the river may move rapidly."
1974.31_orig,0,15043,potter_stewart,scotus_justice,648.788,671.656,Before you do Mr. Boggs and may be you have answered this -- these concepts of accretion and reliction and on the other hand the revulsion are well known of course to the law of rivers where the river is a boundary or either state boundary or boundary of somebody’s property in prior property disputes.
