file_name,section,speaker_id,speaker_name,speaker_role,start,stop,text
1990.89-1279,0,15141,william_h_rehnquist,scotus_justice,0.0,8.307,"We'll hear argument first in Number 89-1279, Pacific Mutual Life Insurance Company v. Cleopatra Haslip."
1990.89-1279,0,17476,bruce_a_beckman,,10.218,13.212,"Mr. Chief Justice, and may it please the Court:"
1990.89-1279,0,15092,sandra_day_oconnor,scotus_justice,102.982,109.484,"Now, I suppose we do not know the breakdown of compensatory and punitive damages here?"
1990.89-1279,0,17476,bruce_a_beckman,,109.484,134.151,"Justice O'Connor, under Alabama law, the punitive damage award to Mrs. Haslip would have been at least $840,000, because the maximum... she had a prayer for $3 million of punitive damages, and a prayer for her actual damages, plus emotional distress damages of $200,000."
1990.89-1279,0,15049,antonin_scalia,scotus_justice,160.257,160.417,Excuse me.
1990.89-1279,0,17476,bruce_a_beckman,,168.615,178.102,"--Yes, and under the cases that were cited, in fact by the Respondents here, that would be the computation of the award."
1990.89-1279,0,15049,antonin_scalia,scotus_justice,189.338,193.189,Are there Alabama cases that set aside judgments for more than what is prayed for?
1990.89-1279,0,17476,bruce_a_beckman,,193.189,198.705,"--It is my understanding that there are, Justice Scalia."
1990.89-1279,0,15049,antonin_scalia,scotus_justice,201.979,204.861,"I think it makes sense to say she asked for so much, and--"
1990.89-1279,0,17476,bruce_a_beckman,,204.861,205.062,--Yes.
1990.89-1279,0,15049,antonin_scalia,scotus_justice,205.062,206.814,--and you subtract that from the total.
1990.89-1279,0,17476,bruce_a_beckman,,214.771,220.324,"That could happen, but they would then have been limited to the prayer under Alabama law."
1990.89-1279,0,15092,sandra_day_oconnor,scotus_justice,222.806,227.558,Are you going to supply the Court with citations to establish that proposition?
1990.89-1279,0,17476,bruce_a_beckman,,227.558,253.276,"--I will do that, Justice O'Connor, and I would cite the Court to the case cited by the Respondents in the Respondents brief, which laid out their position that the award would have been $840,000 and not more, because as I stated, the respondents... the plaintiffs presented this court case to the Alabama Supreme Court as an award of $1,040,000."
1990.89-1279,0,15060,john_paul_stevens,scotus_justice,253.276,263.292,"Does that mean that we should sort of treat the case as though the actual damage... I guess there were some actual pecuniary damages, a few thousand dollars, too, weren't there?"
1990.89-1279,0,17476,bruce_a_beckman,,269.055,282.926,"All of the... all of the plaintiffs in the case had a total of economic damages something of about $3,900, and the total award was something in the area of $1,077,000."
1990.89-1279,0,15060,john_paul_stevens,scotus_justice,282.926,291.964,"Right, but as to this particular respondent, it's roughly... we can treat the case as though the punitive damage was roughly four times the actual damage?"
1990.89-1279,0,17476,bruce_a_beckman,,291.964,293.615,"Yes, Justice Stevens."
1990.89-1279,0,15141,william_h_rehnquist,scotus_justice,351.684,359.588,"You say, not a constitutional... constitutionally permissible basis for imposing punishment on Pacific Mutual."
1990.89-1279,0,17476,bruce_a_beckman,,366.223,368.554,Just the punitive award.
1990.89-1279,0,15141,william_h_rehnquist,scotus_justice,368.554,375.35,"You... there's a different constitutional standard for respondeat superior, in your view, when you're talking about punitive damages?"
1990.89-1279,0,17476,bruce_a_beckman,,375.35,377.503,"Petitioner submits that that is correct, Your Honor."
1990.89-1279,0,15060,john_paul_stevens,scotus_justice,409.073,417.849,"I guess that argument... well, supposing you have a corporation, and the president of the corporation does a lot of things secretly."
1990.89-1279,0,17476,bruce_a_beckman,,424.787,436.024,There's... there is... that is a different situation than we have here.
1990.89-1279,0,15060,john_paul_stevens,scotus_justice,490.229,493.462,Maybe they... maybe they fixed prices at a level that caused them to lose money.
1990.89-1279,0,17476,bruce_a_beckman,,494.533,500.527,--But they were still acting to benefit the corporation and seeking to increase its profits by violating the law.
1990.89-1279,0,15060,john_paul_stevens,scotus_justice,519.371,525.565,But wouldn't that also... that argument also justify saying you can't recover civil... even actual damages?
1990.89-1279,0,17476,bruce_a_beckman,,525.565,536.641,"But there you have, again, an innocent third party and the innocent company, and the company put the agent in a position to cause the harm."
1990.89-1279,0,15092,sandra_day_oconnor,scotus_justice,551.953,559.119,"Mr. Beckman, do you have any case authority from this Court to support this rather curious position?"
1990.89-1279,0,17476,bruce_a_beckman,,559.119,567.444,Only the... the authority that we have cited in the briefing that has been submitted.
