file_name,section,speaker_id,speaker_name,speaker_role,start,stop,text
2001.01-394,0,15141,william_h_rehnquist,scotus_justice,0.0,50.318,"We'll hear argument next in number oh one three ninety-four, Warren Christopher versus Jennifer K Harbury."
2001.01-394,0,38933,richard_a_cordray,,51.135,53.015,"Thank you, Mr. Chief Justice."
2001.01-394,0,15113,anthony_m_kennedy,scotus_justice,123.708,133.95,"T- To begin with right of access, y- the Bell case, Bell versus Milwaukee, is discussed in in the in the briefs."
2001.01-394,0,38933,richard_a_cordray,,144.896,152.783,"Your Honor, we feel that the conduct at issue in the Bell case, very serious misconduct there were actual criminal violations."
2001.01-394,0,38933,richard_a_cordray,,177.203,177.203,and that would result...
2001.01-394,0,15113,anthony_m_kennedy,scotus_justice,179.327,187.886,"is that there's a police coverup and the police destroy the evidence and they lie, e- et cetera, no n- no cause of action for denial of access to courts."
2001.01-394,0,38933,richard_a_cordray,,187.886,192.331,That's correct.
2001.01-394,1,31003,jennifer_k_harbury,,1644.476,1784.499,"Mr. Chief Justice, and may it please the Court: This case turns upon a very narrow question of law, specifically: may United States officials take affirmative and wrongful action to deceive a citizen, number one, with the intention of obstructing her or preventing her from proceeding to the courts of law for emergency injunctive relief, and where such affirmative and wrongful conduct and actions of deceit not only delay the filing of that case, but in fact extinguish the cause of action, and when it is known at the time that her husband is in a secret cell being severely tortured and that he is in danger of imminent extrajudicial execution."
2001.01-394,2,38933,richard_a_cordray,,3446.907,3558.67,"Thank you, Your Honor."
2001.01-394,2,15141,william_h_rehnquist,scotus_justice,3558.67,3561.986,"Thank you, Mr. Cordray."
2001.01-394,3,43041,the_marshal,,3561.986,3568.127,The honorable court is now adjourned until tomorrow at ten o'clock.
