file_name,section,speaker_id,speaker_name,speaker_role,start,stop,text
1965.19,0,15099,earl_warren,scotus_justice,0.0,14.153,"No 19. United Steelworkers of America AFLCIO, petitioner versus R. H. Bouligny, Incorporated."
1965.19,0,35889,michael_h_gottesman,,21.225,25.226,"Mr. Chief Justice, may it please the Court."
1965.19,0,15140,william_j_brennan_jr,scotus_justice,554.521,557.455,[Inaudible]
1965.19,0,35889,michael_h_gottesman,,557.455,562.93,"It has -- , well this union, the Steelworkers sets up a local whenever it organizes a plant."
1965.19,1,30457,joseph_w_grier_jr,,1596.769,1601.134,Mr. Chief Justice may it please the Court.
1965.19,1,15140,william_j_brennan_jr,scotus_justice,1970.521,1971.636,[Inaudible]
1965.19,1,30457,joseph_w_grier_jr,,1971.636,1977.289,"Yes, sir and I would like under my fifth point to come to that if I may."
1965.19,1,15071,byron_r_white,scotus_justice,2078.348,2080.578,[Inaudible]
1965.19,1,30457,joseph_w_grier_jr,,2080.578,2081.261,Sir?
1965.19,1,15071,byron_r_white,scotus_justice,2081.261,2085.652,[Inaudible]
1965.19,1,30457,joseph_w_grier_jr,,2085.652,2094.882,"As I understand the rule Your Honor, Bouligny being a North Carolina corporation could have named the local agent and some other local members."
1965.19,1,15071,byron_r_white,scotus_justice,2094.882,2096.69,[Inaudible]
1965.19,1,30457,joseph_w_grier_jr,,2096.69,2098.204,"No, we wish to stay in state court."
1965.19,1,15071,byron_r_white,scotus_justice,2098.204,2099.545,[Inaudible]
1965.19,1,30457,joseph_w_grier_jr,,2099.545,2106.568,"Yes we brought the suit in the state court, it was the union that wished to go to the federal court."
1965.19,1,15140,william_j_brennan_jr,scotus_justice,2106.568,2109.133,"Naming the defendant as a union, is it?"
1965.19,1,30457,joseph_w_grier_jr,,2109.133,2110.154,"Yes, sir."
1965.19,1,15140,william_j_brennan_jr,scotus_justice,2110.154,2112.428,As you may under North Carolina practice I gather?
1965.19,1,30457,joseph_w_grier_jr,,2112.428,2117.232,Under North Carolina practice there are two sections of our law.
1965.19,1,15071,byron_r_white,scotus_justice,2140.71,2143.603,We just may -- we might have trouble questioning your judgment?
1965.19,1,30457,joseph_w_grier_jr,,2143.603,2146.415,Yes.
1965.19,1,15071,byron_r_white,scotus_justice,2272.403,2274.764,You mean one labor union might be different than another?
1965.19,1,30457,joseph_w_grier_jr,,2274.764,2277.523,One labor union might be different from another.
1965.19,1,15140,william_j_brennan_jr,scotus_justice,2277.523,2286.791,"Or even the same one, I gather, your position might be -- in different cases it might require factual inquiries in each instance, even against the Steelworkers?"
1965.19,1,30457,joseph_w_grier_jr,,2286.791,2287.447,Yes sir.
1965.19,1,15140,william_j_brennan_jr,scotus_justice,2287.447,2287.954,Is that it?
1965.19,1,30457,joseph_w_grier_jr,,2287.954,2288.873,Yes sir.
1965.19,1,15140,william_j_brennan_jr,scotus_justice,2690.269,2697.393,"Well that means that if that had been in effect when you brought your action against the Steelworkers, it wouldn't be removable, isn't that right?"
1965.19,1,30457,joseph_w_grier_jr,,2697.393,2700.956,It would be removable if this was the end of the recommendations.
1965.19,1,15140,william_j_brennan_jr,scotus_justice,2700.956,2701.387,Oh I see.
