file_name,section,speaker_id,speaker_name,speaker_role,start,stop,text
1991.90-1126,0,15141,william_h_rehnquist,scotus_justice,0.0,15.131,"We will hear argument next in No. 90-1126, Barbara Norman v. Dorothy Reed, and 90-1435, Cook County Officers Electoral Board v. Dorothy Reed."
1991.90-1126,0,40162,robert_e_pincham_jr,,44.359,47.792,"Mr. Chief Justice, may it please the Court:"
1991.90-1126,0,15049,antonin_scalia,scotus_justice,107.233,109.365,"Mr. Pincham, is it the same party?"
1991.90-1126,0,40162,robert_e_pincham_jr,,112.887,113.659,"Indeed it is, Your Honor."
1991.90-1126,0,15049,antonin_scalia,scotus_justice,145.692,149.682,How do... how do we know that it was the same party?
1991.90-1126,0,40162,robert_e_pincham_jr,,149.682,151.064,The record is--
1991.90-1126,0,15049,antonin_scalia,scotus_justice,151.064,161.781,"All the record says, if I recollect it, is that the city Harold Washington Party had no objection to the use of the name."
1991.90-1126,0,40162,robert_e_pincham_jr,,161.781,163.894,"--Actually it went further than that, Your Honor."
1991.90-1126,0,15049,antonin_scalia,scotus_justice,205.991,209.654,Was that evident to those who had to make the initial judgment--
1991.90-1126,0,40162,robert_e_pincham_jr,,209.654,210.576,"--Yes, Your Honor."
1991.90-1126,0,15049,antonin_scalia,scotus_justice,210.576,213.888,--as to whether the party had the proper number of signatures?
1991.90-1126,0,40162,robert_e_pincham_jr,,221.472,223.014,"Yes, indeed it was."
1991.90-1126,1,33837,kenneth_l_gillis,,987.569,990.901,"Mr. Chief Justice, may it please the Court:"
1991.90-1126,1,15092,sandra_day_oconnor,scotus_justice,1146.448,1154.503,"Mr. Gillis, is the question concerning that rule one of the ones included in the petition for certiorari?"
1991.90-1126,1,33837,kenneth_l_gillis,,1154.503,1155.852,I believe it was.
1991.90-1126,1,15141,william_h_rehnquist,scotus_justice,1167.102,1171.604,"Now your client, which as I understand it, is the Board of Elections--"
1991.90-1126,1,33837,kenneth_l_gillis,,1171.604,1171.794,Right.
1991.90-1126,1,15141,william_h_rehnquist,scotus_justice,1174.555,1194.759,"--held or decided that the Harold Washington Party candidates did not qualify for the... is it the Sanitary District Offices... where the suburbs elect, and they simply represent the suburbs only."
1991.90-1126,1,33837,kenneth_l_gillis,,1194.759,1202.044,"--Well, that issue did not get by... that was not decided by the Illinois Supreme Court, so I do not believe that issue is before the Court."
1991.90-1126,1,15141,william_h_rehnquist,scotus_justice,1206.977,1212.52,"Well, the Supreme Court of Illinois didn't upset that determination, did it?"
1991.90-1126,1,33837,kenneth_l_gillis,,1212.52,1213.432,No.
1991.90-1126,1,15049,antonin_scalia,scotus_justice,1216.354,1226.071,"Mr. Gillis, it may well be a harsh rule, but what is wrong with a State rule that does not require you to run on a slate?"
1991.90-1126,1,33837,kenneth_l_gillis,,1250.577,1259.353,"I think to run with a political party, to run with other persons of a like mind set and a like platform, is a political advantage."
1991.90-1126,1,15049,antonin_scalia,scotus_justice,1272.674,1276.684,"Well, that may be, but it seems to me a State can say, you know, voters are going to be misled."
