file_name,section,speaker_id,speaker_name,speaker_role,start,stop,text
2011.10-1150,0,15086,john_g_roberts_jr,scotus_justice,0.0,9.939,"We will hear argument first this morning in Case 10-1150, Mayo Collaborative Services v. Prometheus Laboratories."
2011.10-1150,0,42002,stephen_m_shapiro,,10.939,13.974,"Thank you, Mr. Chief Justice, and may it please the Court:"
2011.10-1150,0,15131,sonia_sotomayor,scotus_justice,50.766,51.849,I'm sorry.
2011.10-1150,0,42002,stephen_m_shapiro,,60.039,67.894,"Well, what it can't do is use any number from 400 up until infinity, and it believes that's the wrong number."
2011.10-1150,0,15131,sonia_sotomayor,scotus_justice,79.0,81.452,It -- it actually is much narrower than that.
2011.10-1150,0,42002,stephen_m_shapiro,,102.949,107.935,"Well, you -- you see, Your Honor, we believe the correct number is 450 to 700."
2011.10-1150,0,15131,sonia_sotomayor,scotus_justice,122.462,126.814,"Well, it took that position, but the district court narrowed it to 15 percent, to 15--"
2011.10-1150,0,42002,stephen_m_shapiro,,126.814,129.033,"Well, you know, actually it didn't, Your Honor."
2011.10-1150,0,15131,sonia_sotomayor,scotus_justice,152.531,152.864,--It can offer the test.
2011.10-1150,0,42002,stephen_m_shapiro,,152.864,153.414,--you get one opinion.
2011.10-1150,0,15131,sonia_sotomayor,scotus_justice,155.214,156.233,It can offer the test.
2011.10-1150,0,42002,stephen_m_shapiro,,159.935,166.922,"Well, it -- it can't have a test that has a different therapeutic range, because that's a preemption."
2011.10-1150,0,15131,sonia_sotomayor,scotus_justice,168.374,170.057,Tests do two things: they measure something--
2011.10-1150,0,42002,stephen_m_shapiro,,170.057,170.809,--Yes.
2011.10-1150,0,15131,sonia_sotomayor,scotus_justice,170.809,173.61,--And therapeutic range does something else.
2011.10-1150,0,42002,stephen_m_shapiro,,181.014,194.941,"And -- and what -- what Prometheus submitted and the court agreed is if you are notified, if you are aware of their range when you're drawing blood, that's an infringement right then and there, if -- if you're aware or warned by their number."
2011.10-1150,0,15113,anthony_m_kennedy,scotus_justice,206.916,220.925,"When -- when the Respondent addresses this, will they take issue with the way you describe what has been preempted, or as you read their -- we'll ask them -- but as you read their brief, is this crystal-clear?"
2011.10-1150,0,42002,stephen_m_shapiro,,220.925,228.079,"Well, you'll see, Justice Kennedy, in the district court, they argued for any number above 400."
2011.10-1150,0,15113,anthony_m_kennedy,scotus_justice,234.949,242.089,"In thinking about what's preempted, I looked at the Diehr case involving the rubber molding and the constant monitoring."
2011.10-1150,0,42002,stephen_m_shapiro,,278.512,280.297,"Well, it may be patentable."
2011.10-1150,0,15113,anthony_m_kennedy,scotus_justice,280.297,282.666,"And it's hard for you to answer -- you know, there's a million hypotheticals."
2011.10-1150,0,42002,stephen_m_shapiro,,283.832,284.832,The -- the key is--
2011.10-1150,0,15113,anthony_m_kennedy,scotus_justice,284.832,286.165,--see what the process is.
2011.10-1150,0,42002,stephen_m_shapiro,,286.165,286.532,--the specificity.
2011.10-1150,0,15049,antonin_scalia,scotus_justice,310.113,311.28,I'm -- I'm not comfortable with that.
2011.10-1150,0,42002,stephen_m_shapiro,,314.232,314.801,--Yes.
2011.10-1150,0,15049,antonin_scalia,scotus_justice,324.457,325.873,What about up to 700?
2011.10-1150,0,42002,stephen_m_shapiro,,326.575,328.692,"--Well, no."
2011.10-1150,0,15049,antonin_scalia,scotus_justice,329.611,330.527,550?
2011.10-1150,0,42002,stephen_m_shapiro,,330.527,331.477,--No.
2011.10-1150,0,15049,antonin_scalia,scotus_justice,332.479,333.746,830?
2011.10-1150,0,42002,stephen_m_shapiro,,333.746,334.613,--No.
2011.10-1150,0,15049,antonin_scalia,scotus_justice,334.613,337.765,How are we supposed to apply that kind of a rule?
2011.10-1150,0,42002,stephen_m_shapiro,,337.765,341.835,I think doctors have to have freedom to make their own judgments about these natural phenomena.
2011.10-1150,0,15049,antonin_scalia,scotus_justice,341.835,344.12,Above 830 or below 830?
2011.10-1150,0,42002,stephen_m_shapiro,,344.587,345.354,"Well, I -- no."
2011.10-1150,0,15049,antonin_scalia,scotus_justice,345.803,349.238,It just seems to me not a -- not a patent rule that we could possibly apply.
2011.10-1150,0,42002,stephen_m_shapiro,,349.238,357.011,"--Well, it's the rule I believe adopted in Bilski and in Flook, that you can't wipe out a whole field so no one else can have a competing test."
2011.10-1150,0,15049,antonin_scalia,scotus_justice,368.852,373.837,But doesn't -- doesn't any -- any medical patent rely on natural processes?
2011.10-1150,0,42002,stephen_m_shapiro,,389.313,389.931,"--Oh, yes."
2011.10-1150,0,15049,antonin_scalia,scotus_justice,389.931,392.717,Is it -- is it therefore precluded from patentability?
2011.10-1150,0,42002,stephen_m_shapiro,,392.717,393.467,"No, it's not."
2011.10-1150,0,15049,antonin_scalia,scotus_justice,395.267,395.835,What is different here?
2011.10-1150,0,42002,stephen_m_shapiro,,395.835,397.402,The difference is the specificity.
2011.10-1150,0,15113,anthony_m_kennedy,scotus_justice,407.341,417.915,"I thought your answer to Justice Scalia would be -- and please correct me -- the difference is, is that what the Respondent is claiming is a -- a patent on the measurement of the result."
2011.10-1150,0,42002,stephen_m_shapiro,,417.915,419.95,"--Yes, it -- it is a patent--"
2011.10-1150,0,15113,anthony_m_kennedy,scotus_justice,419.95,421.783,But they're giving a different answer.
2011.10-1150,0,42002,stephen_m_shapiro,,427.085,429.687,--I think that's -- that's one -- one part of it.
