file_name,section,speaker_id,speaker_name,speaker_role,start,stop,text
2000.130_orig,0,15141,william_h_rehnquist,scotus_justice,0.0,4.476,"We'll hear argument now in No. 130, Orig."
2000.130_orig,0,38367,paul_stern,,8.071,9.445,"Thank you, Mr. Chief Justice, and may it please the Court:"
2000.130_orig,0,15092,sandra_day_oconnor,scotus_justice,20.811,22.047,Would you speak up a little please?
2000.130_orig,0,38367,paul_stern,,22.047,22.856,"--I'm sorry, Your Honor."
2000.130_orig,0,15092,sandra_day_oconnor,scotus_justice,22.856,25.997,Maybe you can raise the podium and everything closer.
2000.130_orig,0,38367,paul_stern,,25.997,29.37,I apologize.
2000.130_orig,0,15113,anthony_m_kennedy,scotus_justice,100.308,114.886,"If we agree with your position, does it become important or do we decide here, or does it remain in dispute whether the middle means the geographic middle or the middle of the channel?"
2000.130_orig,0,38367,paul_stern,,114.886,131.415,"No, paragraph four of the 1977 decree specifically held or noted or ruled that as used in the 1740 order, quote... middle of the river, closed quote... means middle of the main channel of navigation of the Piscataqua River."
2000.130_orig,0,15113,anthony_m_kennedy,scotus_justice,132.483,149.972,But what I guess I'm asking is it necessary then... if your position is to be maintained... that we refer to our own earlier decree as opposed to simply relying on the 1740 decree?
2000.130_orig,0,38367,paul_stern,,158.151,162.423,"--Hopefully it will not come up again, as this is the third time it has come up."
2000.130_orig,0,15049,antonin_scalia,scotus_justice,175.013,175.942,Where is that?
2000.130_orig,0,38367,paul_stern,,175.942,187.398,"That would be the Commissioner's report... it's at, I believe, 14(A) attached to our appendix, or attached to our brief."
2000.130_orig,0,15092,sandra_day_oconnor,scotus_justice,192.906,206.601,"Well, the 1977 consent decree I thought had to do with the lateral marine boundary from a point going out to sea."
2000.130_orig,0,38367,paul_stern,,219.095,221.457,"No, Your Honor."
2000.130_orig,0,15092,sandra_day_oconnor,scotus_justice,221.457,222.124,No?
2000.130_orig,0,38367,paul_stern,,222.124,223.199,At the--
2000.130_orig,0,15049,antonin_scalia,scotus_justice,223.199,227.907,Where is it... it is not at 14(A)... at least not on 14(A) of your brief.
2000.130_orig,0,38367,paul_stern,,229.432,236.955,"--I apologize, Your Honor."
2000.130_orig,0,15049,antonin_scalia,scotus_justice,248.687,249.078,It's not 7(A) either.
2000.130_orig,0,38367,paul_stern,,255.144,256.16,--No.
2000.130_orig,0,15049,antonin_scalia,scotus_justice,260.067,260.257,"Oh, I'm sorry."
2000.130_orig,0,38367,paul_stern,,265.56,266.589,Second paragraph.
2000.130_orig,0,15049,antonin_scalia,scotus_justice,266.589,267.139,7(A).
2000.130_orig,0,38367,paul_stern,,267.139,268.343,Second paragraph.
2000.130_orig,0,15092,sandra_day_oconnor,scotus_justice,310.344,323.986,"Yes, but the question might then become whether it follows the salvaig or it doesn't, and whether the '77 consent decree has res judicata effect here."
2000.130_orig,0,38367,paul_stern,,329.581,342.163,"--The decree on its face in paragraph four, without reservation, gives meaning to the phrase quote... middle of the river from the 1740--"
2000.130_orig,0,15139,stephen_g_breyer,scotus_justice,342.163,342.674,And what page is that on?
2000.130_orig,0,38367,paul_stern,,342.674,343.923,"--Excuse me, Your Honor?"
2000.130_orig,0,15049,antonin_scalia,scotus_justice,343.923,345.137,"Page four, which is where?"
2000.130_orig,0,38367,paul_stern,,348.896,349.425,The Maine--
2000.130_orig,0,15049,antonin_scalia,scotus_justice,349.425,353.329,"The '76 decree... that's what we're talking about, isn't it?"
2000.130_orig,0,38367,paul_stern,,353.329,360.667,--The 1977 decree is reproduced attached to the United States brief... the gray brief... and I believe the--
2000.130_orig,0,15049,antonin_scalia,scotus_justice,360.667,361.742,That's what I've been asking for.
2000.130_orig,0,38367,paul_stern,,362.874,363.435,"--I misunderstood, Your Honor."
2000.130_orig,0,15092,sandra_day_oconnor,scotus_justice,459.373,477.034,--But the point is that I at least looked at New Hampshire's complaint here as resting on an allegation that the division is the low-water mark of the Maine shore.
2000.130_orig,0,38367,paul_stern,,505.225,506.693,"--Exactly, Your Honor."
2000.130_orig,0,15092,sandra_day_oconnor,scotus_justice,506.693,512.187,"We could do that, and that would mean they could come back here a fourth time, I assume."
2000.130_orig,0,38367,paul_stern,,512.187,514.234,"I assume, yes."
2000.130_orig,0,15049,antonin_scalia,scotus_justice,514.234,535.917,But to do that we would just as much have to rely on the fact that the only thing which the 1977 decree technically held... mainly the outward line... depended upon a calculation of what the line within the River was.
2000.130_orig,0,38367,paul_stern,,552.691,553.745,That's logical.
2000.130_orig,0,15049,antonin_scalia,scotus_justice,558.052,559.557,"Well, I think the other approach is illogical."
2000.130_orig,0,38367,paul_stern,,593.572,594.963,"--We agree, Your Honor."
2000.130_orig,0,15141,william_h_rehnquist,scotus_justice,688.855,695.586,"Just as a matter of English usage, it seems when you're talking about the middle of the River it would not be Maine's shoreline."
2000.130_orig,0,38367,paul_stern,,695.586,699.025,"--That's what we have been saying, Your Honor."
2000.130_orig,0,15084,ruth_bader_ginsburg,scotus_justice,771.167,776.321,But the last time around there wasn't any actual adjudication.
2000.130_orig,0,38367,paul_stern,,799.143,804.117,We would disagree with that for a number of reasons.
2000.130_orig,0,15084,ruth_bader_ginsburg,scotus_justice,828.816,844.762,"First, on claim preclusion, it isn't the same claim because it was one portion that was in content to be '77 and a different portion now, so I don't see how it could be claim preclusion."
2000.130_orig,0,38367,paul_stern,,855.524,877.532,"Not exactly, because back in the 1970s, as it has been explained previously, by necessity it was essential to determine the location of the boundary in the River and, in fact, the decree applied the principle to a portion of the River."
2000.130_orig,0,15084,ruth_bader_ginsburg,scotus_justice,896.032,905.031,The difference is that claim preclusion would be used to the extent that it doesn't matter what was actually litigated if it's a part of the whole claim.
2000.130_orig,0,38367,paul_stern,,905.031,905.887,--Exactly.
2000.130_orig,0,15084,ruth_bader_ginsburg,scotus_justice,905.887,910.757,"In issue preclusion, it usually does matter whether it was actually litigated."
2000.130_orig,0,38367,paul_stern,,910.757,912.336,Yes.
2000.130_orig,0,15141,william_h_rehnquist,scotus_justice,963.658,964.848,"Very well, Mr. Stern."
2000.130_orig,1,31838,jeffrey_p_minear,,967.036,977.356,"Thank you Mr. Chief Justice, and may it please the Court:"
2000.130_orig,1,15141,william_h_rehnquist,scotus_justice,1000.622,1001.96,What?
2000.130_orig,1,31838,jeffrey_p_minear,,1001.96,1008.821,This is in the eight and a half by eleven document entitled New Hampshire's Map Lodging for Oral Argument.
2000.130_orig,1,15141,william_h_rehnquist,scotus_justice,1008.821,1021.203,"I don't have it, Mr. Minear."
2000.130_orig,1,31838,jeffrey_p_minear,,1021.203,1039.896,"Okay, perhaps I can describe the line and that might be helpful to understand the operation of the consent decree in 1977. This consent decree did provide for descriptions of the lateral marine boundary which runds perpendicular to what would be the coastline of Maine and NH."
2000.130_orig,1,15113,anthony_m_kennedy,scotus_justice,1039.896,1042.575,"For those of us that do have it, what page?"
