file_name,section,speaker_id,speaker_name,speaker_role,start,stop,text
1991.91-571,0,15141,william_h_rehnquist,scotus_justice,0.0,10.338,"We'll hear argument first this morning in No. 91-571, Robert J. Taylor, Trustee, v. Freeland & Kronz."
1991.91-571,0,42609,timothy_b_dyk,,12.098,16.823,Mr. Chief Justice and may it please the Court:
1991.91-571,0,15071,byron_r_white,scotus_justice,244.422,246.885,Is that in the code?
1991.91-571,0,42609,timothy_b_dyk,,246.885,249.705,"That is in the code, in 522(1) of the code."
1991.91-571,0,15071,byron_r_white,scotus_justice,254.82,256.26,That's what I wanted to know.
1991.91-571,0,42609,timothy_b_dyk,,256.26,259.351,"--Yes, that's in Bankruptcy Rule 4003."
1991.91-571,0,15092,sandra_day_oconnor,scotus_justice,261.844,272.451,"Mr. Dyk, do you claim that all of the recovery is open for the trustee to seek recovery?"
1991.91-571,0,42609,timothy_b_dyk,,276.272,304.542,"We have only pursued a portion of it, and the Bankruptcy Court only allowed a portion of it to be reached, the $23,000, but I think that at the time that the bankruptcy petition was filed that there was a strong argument that all of that could be reached, even the part covered by attorney's fees, because there was no equitable lien with respect to the claim itself, but only an equitable lien under State law that would have arisen after the proceeds were received."
1991.91-571,0,15092,sandra_day_oconnor,scotus_justice,304.542,307.904,But I guess as the case comes to us we don't have to get into that.
1991.91-571,0,42609,timothy_b_dyk,,310.686,319.322,"The judgment of this Court would only determine a portion of it, and we're only claiming the right to the $23,000."
1991.91-571,0,15092,sandra_day_oconnor,scotus_justice,327.907,336.964,Did you argue the application of the new sentence in section 105 in the court below?
1991.91-571,0,42609,timothy_b_dyk,,336.964,338.834,"No, that was not argued in the court below."
1991.91-571,0,15092,sandra_day_oconnor,scotus_justice,343.699,347.428,So it's being urged for the first time here.
1991.91-571,0,42609,timothy_b_dyk,,347.428,378.981,"That's correct, Justice O'Connor, and we believe that's appropriate, because what the second sentence of section 105(a) says is that no provision of the code shall be construed to prevent a challenge based on an abuse of process, and the question of whether 522(1) was a bar to the trustee's claim here was something that was heatedly contested in the lower court, and we're merely saying in this Court that section 105(a) instructs as to how to interpret section 522(1)."
1991.91-571,0,15092,sandra_day_oconnor,scotus_justice,378.981,385.834,"If it were to apply, how do you think abuse of process should be defined?"
1991.91-571,0,42609,timothy_b_dyk,,385.834,409.119,"Well, I think it certainly doesn't mean abuse of process in the common law sense, but if you look at Prosser or the Restatement of Torts, abuse of process in the common law sense would be, for example, using a writ of sequestration to get property or the improper issuance of criminal process, or the use of process to commence an improper civil action."
1991.91-571,0,15092,sandra_day_oconnor,scotus_justice,409.119,417.025,You think that the claiming of an exemption which the statute doesn't allow is an abuse of process?
1991.91-571,0,42609,timothy_b_dyk,,417.025,427.452,"I think it is an abuse of process not in the common law sense but in the sense that this Court has used the term abuse of process, for example, in the Cooter & Gell case."
1991.91-571,0,15141,william_h_rehnquist,scotus_justice,508.276,514.82,"What is the process that is abused here, the filing by the debtor claiming the exemption?"
1991.91-571,0,42609,timothy_b_dyk,,514.82,522.433,"Well, Chief Justice, we're not suggesting that the term abuse of process was used here in the common law sense."
1991.91-571,0,15141,william_h_rehnquist,scotus_justice,523.586,535.854,"Well, no, but surely... I mean, when you say abuse of process, there's a verb and a preposition and a noun, and the noun is process, and what is the process?"
1991.91-571,0,42609,timothy_b_dyk,,535.854,549.923,--The claim is that the abuse of process was the act of filing the list of exemptions and making a claim of exemption that did not have a good faith statutory basis.
1991.91-571,0,15141,william_h_rehnquist,scotus_justice,549.923,554.357,"So the listing of exemptions is a form of process, in your view."
1991.91-571,0,42609,timothy_b_dyk,,554.357,559.659,"Not of the common law, but within the scope of section 105(a)."
1991.91-571,0,15141,william_h_rehnquist,scotus_justice,577.902,590.929,"But the first sentence, Mr. Dyk, begins the court may issue any order, process, or judgment, and that suggests that they're talking about process in the sense of something of a writ, or something that the court issues."
1991.91-571,0,42609,timothy_b_dyk,,590.929,610.203,"--Well, I think that the language of the second sentence, which refers to no provision of this title providing for the raising of an issue by a party in interest, shall be construed to preclude the court from sua sponde taking any action or making any determination necessary or appropriate to prevent an abuse of process."
1991.91-571,0,15113,anthony_m_kennedy,scotus_justice,668.551,690.626,"Under your submission, Mr. Dyk, I take it it becomes relevant whether there's a colorable basis for the claim, or a reasonable basis for the claim, and my concern is is that that propels us into something of a collateral inquiry, and this case illustrates the point."
1991.91-571,0,42609,timothy_b_dyk,,695.609,702.104,"Front pay, to the extent it's necessary for the support of the debtor, would be exempt."
1991.91-571,0,15113,anthony_m_kennedy,scotus_justice,703.143,710.199,So it seems to me that in this case if she thought there was a possibility of front pay that that was the basis for claiming the exemption.
1991.91-571,0,42609,timothy_b_dyk,,710.199,736.095,"If that were the case, that would be true, but I think that the record pretty clearly establishes first of all that the claim at the time of the bankruptcy filing was worth $110,000 and the later calculations made at the time of the settlement show that only approximately even as of that time only about 30 percent of that claim was for front pay as opposed to back pay."
1991.91-571,0,15113,anthony_m_kennedy,scotus_justice,736.095,739.297,"But then to that extent at least it would be exempt, would it not?"
1991.91-571,0,42609,timothy_b_dyk,,739.297,771.027,"It would be exempt to the extent that it was a claim for front pay, but after all at the time of the filing of the bankruptcy petition the award of the Pittsburgh Human Relations Commission that was being defended had a provision in it that she would recover from the time that she was discriminated against up until the time that her class of supervisor was no longer employed by TWA in Pittsburgh, and that was a date before the filing of the bankruptcy petition."
1991.91-571,0,15113,anthony_m_kennedy,scotus_justice,783.466,790.411,But at a minimum does not this illustrate the complexity and the difficulty of enforcing the rule that you propose?
1991.91-571,0,42609,timothy_b_dyk,,790.411,810.824,"Well, I think that there can be situations in which it is complex, but it is not such an unusual thing, after all, under Rule 11, and there is an equivalent of Rule 11 in the bankruptcy rules which is section 9011 that the courts routinely make this kind of determination and make a determination as to whether claims have a reasonable basis."
1991.91-571,0,15141,william_h_rehnquist,scotus_justice,819.379,831.819,"Do you have any idea, Mr. Dyk, what percentage of people filing for bankruptcy are represented by attorneys when they file as opposed to, say, people who start civil law suits in the Federal courts?"
1991.91-571,0,42609,timothy_b_dyk,,831.819,841.996,"I don't know the answer to that, Mr. Chief Justice, but one of the problems here is that the bankruptcy courts are inundated with this filings."
1991.91-571,0,15071,byron_r_white,scotus_justice,862.931,869.385,How many... what percentage of all of the filings involve a trustee?
1991.91-571,0,42609,timothy_b_dyk,,869.385,875.57,"Well, all of the Chapter 7 filings would involve a trustee and the vast--"
1991.91-571,0,15071,byron_r_white,scotus_justice,875.57,876.2,Which is this one.
1991.91-571,0,42609,timothy_b_dyk,,876.2,877.82,"--Which is this one, and the vast--"
