file_name,section,speaker_id,speaker_name,speaker_role,start,stop,text
1990.109_orig,0,15141,william_h_rehnquist,scotus_justice,0.0,8.197,"We'll hear argument now in No. 109 Original, Oklahoma and Texas v. New Mexico."
1990.109_orig,0,36277,marian_matthews,,10.098,12.632,"Mr. Chief Justice, and may it please the Court:"
1990.109_orig,0,15071,byron_r_white,scotus_justice,120.452,127.167,Are the provisions of the compact that you are talking about in your brief?
1990.109_orig,0,36277,marian_matthews,,127.167,128.598,Yes.
1990.109_orig,0,15071,byron_r_white,scotus_justice,278.432,286.467,I suppose there wouldn't have been any argument on this point if instead of building Ute Reservoir you had enlarged Conchas Dam?
1990.109_orig,0,36277,marian_matthews,,286.467,288.04,"That's precisely right, Your Honor."
1990.109_orig,0,15071,byron_r_white,scotus_justice,288.04,293.773,And you could have caught the floodwaters in that dam and nobody could have hardly disputed your right to do that.
1990.109_orig,0,36277,marian_matthews,,293.773,294.234,That's right.
1990.109_orig,0,15071,byron_r_white,scotus_justice,364.06,369.396,"But your, you claim that limitation only applies to water originating below Conchas; is that it?"
1990.109_orig,0,36277,marian_matthews,,369.396,371.256,"That's right, Your Honor."
1990.109_orig,0,15092,sandra_day_oconnor,scotus_justice,402.619,415.958,"Ms. Matthews, is it practicable to measure how much of the water in the Ute Reservoir is from upper, above Conchas drainage and how much below?"
1990.109_orig,0,36277,marian_matthews,,415.958,416.7,"Yes, Your Honor."
1990.109_orig,0,15141,william_h_rehnquist,scotus_justice,462.319,477.721,"Now that was one of the reasons, though, that the Master construed the compact the way he did, as I understand, was the difficulty of measuring the amount of water stored below Conchas that had originated above Conchas."
1990.109_orig,0,36277,marian_matthews,,477.721,487.597,The Master had concern about whether the alleged difficulty would be in conflict with the goal of the negotiators to have a simple compact.
1990.109_orig,0,15071,byron_r_white,scotus_justice,544.255,564.228,"Could I ask, is there any major concern here or any question about water originating above Conchas that is delivered directly to the Ute without going through Conchas Dam?"
1990.109_orig,0,36277,marian_matthews,,573.234,579.407,"I understand the question, Your Honor, and in fact the geography here is very interesting and it supports the upper and lower basin distinction."
1990.109_orig,0,15071,byron_r_white,scotus_justice,579.407,589.095,"Well, is there, but is that... the same argument, I suppose, would apply to those, the water arriving in the Canadian below Conchas if it originated above."
1990.109_orig,0,36277,marian_matthews,,589.095,593.78,"Well, in fact there are no tributaries above Conchas that flow into Ute."
1990.109_orig,0,15071,byron_r_white,scotus_justice,599.835,607.08,"Oh, so there are no, no tributaries of the Canadian that originate above Conchas that flow into the Canadian below Conchas?"
1990.109_orig,0,36277,marian_matthews,,607.08,609.252,That's my understanding of the geography.
