file_name,section,speaker_id,speaker_name,speaker_role,start,stop,text
1997.97-731,0,15141,william_h_rehnquist,scotus_justice,0.0,8.678,"We'll hear argument next in Number 97-731, United States v. Beggerly."
1997.97-731,0,38417,paul_r_q_wolfson,,13.831,17.154,"Mr. Chief Justice, and may it please the Court:"
1997.97-731,0,15113,anthony_m_kennedy,scotus_justice,95.243,108.732,"Incidentally... and I want you to keep on this vein so far as I'm concerned, but do you have to... in order to prevail, do you have to convince us both of the sovereign immunity point and of the statute of limitations point under the Quiet Title Act?"
1997.97-731,0,38417,paul_r_q_wolfson,,108.732,114.738,"Well, they both... there are two... I have to turn to the statute of... the QTA, the Quiet Title Act for a minute."
1997.97-731,0,15113,anthony_m_kennedy,scotus_justice,129.298,131.259,"Well, what if they want to set aside the settlement, or something."
1997.97-731,0,38417,paul_r_q_wolfson,,131.259,137.623,--I don't... my... our position is that the Quiet Title Act would not allow a... would not allow the settlement to be set aside.
1997.97-731,0,15084,ruth_bader_ginsburg,scotus_justice,181.912,188.608,"--made the claim preclusion argument was the one as I was reading your brief, and I said, what is this about equitable tolling, statute of limitations?"
1997.97-731,0,38417,paul_r_q_wolfson,,193.693,205.04,"--Well, I mean, we of course... it has to be understood in the district court the respondents relied on the quiet title action... on the Quiet Title Act not really... they didn't really want title to the land back."
1997.97-731,0,15042,david_h_souter,scotus_justice,239.865,244.286,"Even apart from that, why don't you, as to damages, also have res judicata to plead?"
1997.97-731,0,38417,paul_r_q_wolfson,,252.242,260.166,"--I have to emphasize that the reason... the Quiet Title Act is in the case only because, essentially, of a surprise that the court of appeals--"
1997.97-731,0,15042,david_h_souter,scotus_justice,260.166,261.807,"No, but what's the answer to my question?"
1997.97-731,0,38417,paul_r_q_wolfson,,261.807,272.716,"--I think that... well, I think that if we win on the first question presented, then we have those defenses to plead, but if we lose on the first question presented--"
1997.97-731,0,15042,david_h_souter,scotus_justice,272.716,290.207,"But do you say you have that defense to plead not only with respect to the party in whom title has been adjudicated, but that you also have that defense to plead with respect to the amount of money that could possibly be a liability from the Government to the respondents?"
1997.97-731,0,38417,paul_r_q_wolfson,,290.207,295.98,"--Well, again, I think that I... you know, we are here on our petition sort of taking the case as the court of appeals--"
1997.97-731,0,15042,david_h_souter,scotus_justice,295.98,296.919,"Yes, but yes or no?"
1997.97-731,0,38417,paul_r_q_wolfson,,297.75,302.315,"--I may not be understanding your question exactly, but if we--"
1997.97-731,0,15042,david_h_souter,scotus_justice,302.315,307.197,"Look, Justice Ginsburg asked you why preclusion isn't your answer if you get to quiet title."
1997.97-731,0,38417,paul_r_q_wolfson,,321.255,329.39,"--Right, and my... I guess what I have to say is, it's an answer that we can give only if that judgment remains closed."
1997.97-731,0,15042,david_h_souter,scotus_justice,329.39,334.365,"Well, but the judgment remains closed, I presume, because you have won on the first issue."
1997.97-731,0,38417,paul_r_q_wolfson,,334.365,334.565,Right.
1997.97-731,0,15049,antonin_scalia,scotus_justice,339.598,340.039,Not any more.
1997.97-731,0,38417,paul_r_q_wolfson,,342.102,342.563,"--Well, no."
1997.97-731,0,15049,antonin_scalia,scotus_justice,342.563,344.446,--Res judicata can be waived.
1997.97-731,0,38417,paul_r_q_wolfson,,344.446,347.007,I don't... I have to say I don't think we waived it.
1997.97-731,0,15141,william_h_rehnquist,scotus_justice,470.607,478.953,Is it your position the court of appeals was wrong in saying that the independent action was just really a continuation of the earlier action?
1997.97-731,0,38417,paul_r_q_wolfson,,478.953,479.363,"Yes, it is."
1997.97-731,0,15141,william_h_rehnquist,scotus_justice,482.496,482.726,Yes.
1997.97-731,0,38417,paul_r_q_wolfson,,487.531,487.771,Right.
1997.97-731,0,15060,john_paul_stevens,scotus_justice,580.672,592.112,"--Right on that point, supposing... I know it's not this case, but supposing there had been allegations of fraud here, would there need to be an independent jurisdictional basis for attacking the judgment on fraud grounds?"
1997.97-731,0,38417,paul_r_q_wolfson,,592.112,609.941,"--Yes, because they're outside the time limit of Rule 60(b), which is 1 year for seeking relief from a final judgment based on fraud, whether intrinsic or extrinsic, as the rule specifically says, so--"
1997.97-731,0,15060,john_paul_stevens,scotus_justice,609.941,613.825,But the sentence describing independent actions includes fraud as a ground of relief.
1997.97-731,0,38417,paul_r_q_wolfson,,613.825,636.919,"--Well, there may be... there may be some substantive law... for example, between private parties is one that would come to mind, where one party could seek to... could bring a lawsuit in Federal district court against another and get relief from a final judgment based on fraud, but when such an independent action is filed in Federal district court, it is just like any new lawsuit."
1997.97-731,0,15060,john_paul_stevens,scotus_justice,642.947,644.107,What is your authority for that?
1997.97-731,0,38417,paul_r_q_wolfson,,644.107,646.018,What is our authority for that?
1997.97-731,0,15060,john_paul_stevens,scotus_justice,651.504,655.064,"Yes, but there's no pre-Kokkonen law that establishes that?"
1997.97-731,0,38417,paul_r_q_wolfson,,655.064,656.236,"Well, I mean, we recognize--"
1997.97-731,0,15060,john_paul_stevens,scotus_justice,656.236,657.846,"I mean, Kokkonen, of course, wasn't really directed at this problem."
1997.97-731,0,38417,paul_r_q_wolfson,,657.846,658.918,--I acknowledge that.
1997.97-731,0,15084,ruth_bader_ginsburg,scotus_justice,665.255,669.519,How about that it would undercut 60(b) entirely if you could just--
1997.97-731,0,38417,paul_r_q_wolfson,,669.519,670.45,--I think that's right.
1997.97-731,0,15084,ruth_bader_ginsburg,scotus_justice,670.45,676.456,"--avoid 60(b) and say, here, we... because 60(b), you don't have to establish any independent jurisdictional basis."
1997.97-731,0,38417,paul_r_q_wolfson,,676.456,676.565,Right.
1997.97-731,0,15060,john_paul_stevens,scotus_justice,678.688,678.909,So--
1997.97-731,0,38417,paul_r_q_wolfson,,678.909,697.112,"--and I think it would be hard to understand why the drafters of the Federal Rules would have put in a 1-year time limit for relief from judgment, motions for relief from judgment based on fraud, among other things, and mistake, if it had... were also possible just to file a new or an independent action without invoking the--"
1997.97-731,0,15060,john_paul_stevens,scotus_justice,697.112,704.675,"--But then it's also puzzling why did they use the word fraud in subparagraph (3), or clause (3), and also put it in with regard to independent actions if that's just meant to duplicate?"
1997.97-731,0,38417,paul_r_q_wolfson,,705.596,712.839,"--I think that... well, there is... I mean, I do have to... I do want to say, there is a separate concept of fraud upon the court."
1997.97-731,0,15060,john_paul_stevens,scotus_justice,712.839,713.069,Right.
1997.97-731,0,38417,paul_r_q_wolfson,,713.069,716.842,"Right, and that... that is really, really bad fraud."
1997.97-731,0,15060,john_paul_stevens,scotus_justice,716.842,717.232,"All right, let's--"
1997.97-731,0,38417,paul_r_q_wolfson,,717.232,717.683,"I mean, there's no other way to--"
1997.97-731,0,15060,john_paul_stevens,scotus_justice,717.683,718.954,--That's what I wanted to do.
1997.97-731,0,38417,paul_r_q_wolfson,,721.227,721.507,--Right.
1997.97-731,0,15060,john_paul_stevens,scotus_justice,721.507,726.352,"--which doesn't involve that kind of fraud, with a case that does involve really, really bad fraud upon the court."
1997.97-731,0,38417,paul_r_q_wolfson,,726.352,726.582,Right.
1997.97-731,0,15060,john_paul_stevens,scotus_justice,726.582,727.912,And in that case--
1997.97-731,0,38417,paul_r_q_wolfson,,727.912,727.972,Right.
1997.97-731,0,15060,john_paul_stevens,scotus_justice,728.223,731.325,--does there have to be an independent Federal basis for jurisdiction?
1997.97-731,0,38417,paul_r_q_wolfson,,731.325,735.869,--I don't think that case... that case does not really involve an independent action at all.
1997.97-731,0,15060,john_paul_stevens,scotus_justice,736.309,739.042,"Oh, but it's in the sentence about independent action."
1997.97-731,0,38417,paul_r_q_wolfson,,739.042,750.678,"--No, it says... but you see, it says, it does not relieve a... it does not prevent a party from bringing an independent action or to set aside a judgment for fraud upon the court."
1997.97-731,0,15060,john_paul_stevens,scotus_justice,760.756,761.257,Right.
1997.97-731,0,38417,paul_r_q_wolfson,,761.257,764.218,That is an inherent authority of the court.
1997.97-731,0,15060,john_paul_stevens,scotus_justice,772.383,775.996,"You know, there's been debate within the Court as to the extent of our inherent power."
1997.97-731,0,38417,paul_r_q_wolfson,,776.727,789.123,"But I think that this is a... it doesn't even... as I understand the cases under this, to be... for a court to purge itself of a fraud upon the court, it doesn't even really require a new lawsuit."
1997.97-731,0,15139,stephen_g_breyer,scotus_justice,801.602,802.633,--Why do you think that?
1997.97-731,0,38417,paul_r_q_wolfson,,826.19,826.979,Well--
1997.97-731,0,15139,stephen_g_breyer,scotus_justice,826.979,833.324,"And if there was a jurisdictional problem, there was no problem, because you went to the same court and they let you in in the same court that you had the original action in."
1997.97-731,0,38417,paul_r_q_wolfson,,835.387,836.438,--I think that--
1997.97-731,0,15139,stephen_g_breyer,scotus_justice,836.438,838.9,"So I grant you, I agree with you, I don't understand the relation to that."
1997.97-731,0,38417,paul_r_q_wolfson,,849.028,849.669,--Well... all right.
1997.97-731,0,15139,stephen_g_breyer,scotus_justice,849.669,850.578,But maybe it does... it does gut it.
1997.97-731,0,38417,paul_r_q_wolfson,,850.578,851.669,"I mean, first... right."
1997.97-731,0,15139,stephen_g_breyer,scotus_justice,851.669,851.829,So what are we supposed to do?
1997.97-731,0,38417,paul_r_q_wolfson,,851.829,862.267,"First of all let me say, although there were these independent actions in equity, they were not allowed to proceed against the sovereign under cases that we've cited in our brief."
1997.97-731,0,15042,david_h_souter,scotus_justice,862.657,868.421,I thought they could proceed against whatever party was involved in the first action.
1997.97-731,0,38417,paul_r_q_wolfson,,868.982,869.172,"--Well, all--"
1997.97-731,0,15042,david_h_souter,scotus_justice,869.172,871.215,"--Didn't Missouri... what is it, Pacific Railroad--"
1997.97-731,0,38417,paul_r_q_wolfson,,871.215,871.485,--Missouri Pacific Rail--
1997.97-731,0,15042,david_h_souter,scotus_justice,871.485,872.195,--Yes.
1997.97-731,0,38417,paul_r_q_wolfson,,872.685,875.918,"--Well, that is... I would acknowledge that that is the strongest case for the other side, but that's not--"
1997.97-731,0,15042,david_h_souter,scotus_justice,875.918,877.34,"--That... to be sure, that speaks of citizenship."
1997.97-731,0,38417,paul_r_q_wolfson,,877.34,877.501,--Right.
1997.97-731,0,15139,stephen_g_breyer,scotus_justice,898.505,899.326,"Well, suppose I thought--"
1997.97-731,0,38417,paul_r_q_wolfson,,899.326,900.328,I want to emphasize that before I--
1997.97-731,0,15139,stephen_g_breyer,scotus_justice,900.328,901.647,--I understand that.
1997.97-731,0,38417,paul_r_q_wolfson,,901.647,901.858,--Right.
1997.97-731,0,15139,stephen_g_breyer,scotus_justice,902.098,903.5,But suppose I didn't want to be technical about it--
1997.97-731,0,38417,paul_r_q_wolfson,,903.5,903.7,Right.
1997.97-731,0,15139,stephen_g_breyer,scotus_justice,903.7,918.771,"--and said that the whole point of these independent actions in equity was to set aside an initial judgment obtained through fraud, so if the sovereign waived immunity as to the first, they waived it as to the second, and moreover, since an action in equity, forget the statute of limitations in the statutes."
1997.97-731,0,38417,paul_r_q_wolfson,,920.189,920.39,Right.
1997.97-731,0,15139,stephen_g_breyer,scotus_justice,920.39,920.77,It's equitable.
1997.97-731,0,38417,paul_r_q_wolfson,,922.733,922.934,Right.
1997.97-731,0,15139,stephen_g_breyer,scotus_justice,922.934,924.704,--that totally guts the first part.
1997.97-731,0,38417,paul_r_q_wolfson,,924.704,924.924,Right.
1997.97-731,0,15139,stephen_g_breyer,scotus_justice,924.924,925.565,But--
1997.97-731,0,38417,paul_r_q_wolfson,,925.565,926.686,"Well, there is--"
1997.97-731,0,15139,stephen_g_breyer,scotus_justice,926.686,927.798,--And it says it in the second sentence--
1997.97-731,0,38417,paul_r_q_wolfson,,927.798,927.978,--But there is--
1997.97-731,0,15139,stephen_g_breyer,scotus_justice,927.978,928.578,--in the rules.
1997.97-731,0,38417,paul_r_q_wolfson,,930.822,951.676,"--Well, I think that if... looking at those cases, they really... although they are referred to as independent actions in equity they really are devices that courts of equity were trying to fashion in order to get around the problem that a court of law could not reopen its judgments after a few months, and--"
1997.97-731,0,15141,william_h_rehnquist,scotus_justice,951.676,958.479,"Well, in Missouri Pacific the second action was brought as a matter... in a matter of months, after the original decision came down from this Court, wasn't it?"
1997.97-731,0,38417,paul_r_q_wolfson,,958.479,970.917,"--Right, and that's... and in Missouri Pacific there had been a problem because there was no longer complete diversity among the parties, and the Court said... now... said yes, you know, the parties can go forward."
1997.97-731,0,15139,stephen_g_breyer,scotus_justice,987.648,988.509,Am I supposed to do this?
1997.97-731,0,38417,paul_r_q_wolfson,,995.834,996.015,--Right.
1997.97-731,0,15139,stephen_g_breyer,scotus_justice,996.426,1002.83,"--let's say, to relieve a party, so I'm supposed to imagine I'm back in the days of yesteryear, I'm back in the 19th Century."
1997.97-731,0,38417,paul_r_q_wolfson,,1002.83,1003.02,Right.
1997.97-731,0,15139,stephen_g_breyer,scotus_justice,1003.02,1009.425,"I'm supposed to imagine that, and I'm supposed to imagine what would a court have done then in an independent action in equity."
1997.97-731,0,38417,paul_r_q_wolfson,,1009.425,1010.426,"But the bill... all right, but the rule--"
1997.97-731,0,15139,stephen_g_breyer,scotus_justice,1010.426,1010.576,That's what it seems to tell me to do.
1997.97-731,0,38417,paul_r_q_wolfson,,1010.576,1029.971,"--But the rule also says, and I think this is very important, writs of coram nobis, coram vobis, ad ide corella, bills of review and bills in the nature of bills of review, are abolished, so I think first of all you have to make sure that it isn't anything like those, and in the advisory committee notes it says, you know, we have endeavored to list every single form of ancillary form of--"
1997.97-731,0,15139,stephen_g_breyer,scotus_justice,1029.971,1031.584,"All right, but then you're agreeing with me about how to read it."
1997.97-731,0,38417,paul_r_q_wolfson,,1041.56,1042.642,--I'm not sure... I'm not sure... I'm not sure I agree with--
1997.97-731,0,15139,stephen_g_breyer,scotus_justice,1042.642,1046.696,--what the court would then have held in respect to this independent action and why.
1997.97-731,0,38417,paul_r_q_wolfson,,1046.696,1049.628,--I'm not sure I agree with you that we are back in the 19th Century.
1997.97-731,0,15060,john_paul_stevens,scotus_justice,1082.3,1101.971,"Yes, but Mr. Wolfson, if under all those rules, coram nobis or the various common law writs that were available then, if they could have been brought without a new basis of Federal jurisdiction you can't argue, I don't believe, that substituting a category of independent action for all of those limited the court's jurisdiction, because the rules are not intended to change jurisdiction."
1997.97-731,0,38417,paul_r_q_wolfson,,1109.756,1111.358,And I think it's not.
1997.97-731,0,15060,john_paul_stevens,scotus_justice,1116.581,1118.203,But they're replaced by--
1997.97-731,0,38417,paul_r_q_wolfson,,1118.203,1121.075,--They're not... I don't think they are replaced by an independent action.
1997.97-731,0,15141,william_h_rehnquist,scotus_justice,1122.027,1122.788,--They were replaced by Rule 60.
1997.97-731,0,38417,paul_r_q_wolfson,,1122.788,1144.372,"--was rule 60(b)... right, and so I would say that the only way... what Rule 60(b) is intended to make clear is that the only way you can get relief from final judgment without filing a new lawsuit is to make a motion under the rules, and the advisory committee notes say the rules, the practice of the rules are intended to be complete in this regard."
1997.97-731,0,15084,ruth_bader_ginsburg,scotus_justice,1147.604,1151.966,"Mr. Wolfson, before you do, I'd just like to fasten on something extraordinary about this case."
1997.97-731,0,38417,paul_r_q_wolfson,,1184.437,1205.013,"--Well, I... obviously it's difficult to... I mean, I agree with you that the court of appeals was... you know, there was something that really concerned it about the case, but I have to say, to the extent that the court of appeals might have thought there was some problem that led it to toll... thought... think that equitable tolling, for example, was proper, I have to say I disagree with it."
