file_name,section,speaker_id,speaker_name,speaker_role,start,stop,text
2009.132_orig,0,15086,john_g_roberts_jr,scotus_justice,0.0,6.794,"We will hear argument first this morning in Case 132 on our original docket, Alabama v. North Carolina."
2009.132_orig,0,19760,carter_g_phillips,,7.667,14.382,"Thank you, Mr. Chief Justice, and may it please the Court: North Carolina breached the Southeast Compact in this case."
2009.132_orig,0,15084,ruth_bader_ginsburg,scotus_justice,78.946,88.647,"Mr. Phillips, the point that North Carolina makes is it would be throwing away the taxpayers' money to no purpose."
2009.132_orig,0,19760,carter_g_phillips,,113.667,113.994,Right.
2009.132_orig,0,15084,ruth_bader_ginsburg,scotus_justice,142.2,142.5,But the--
2009.132_orig,0,15049,antonin_scalia,scotus_justice,142.5,145.011,But how much -- how much did the Commission give before this?
2009.132_orig,0,19760,carter_g_phillips,,147.525,156.241,"No, it did it with -- with the approval of the other States in the compact, for the purpose of promoting the ultimate objective of the -- of the contract--"
2009.132_orig,0,15049,antonin_scalia,scotus_justice,156.241,175.314,"And -- and I think that one of the best indications of what -- what a contract means is the manner in which the parties act under the contract, and that suggests to me that it was never contemplated that North Carolina alone would foot the bill for -- for obtaining this license."
2009.132_orig,0,19760,carter_g_phillips,,175.314,180.656,"--The language of the -- of the compact itself, Justice Scalia, is quite plain."
2009.132_orig,0,15131,sonia_sotomayor,scotus_justice,199.909,200.63,At what cost?
2009.132_orig,0,19760,carter_g_phillips,,200.63,201.8,--At whatever cost--
2009.132_orig,0,15131,sonia_sotomayor,scotus_justice,201.8,209.299,"What the Special Master said was, I believe, that there was never an obligation to do it at all costs."
2009.132_orig,0,19760,carter_g_phillips,,213.624,214.295,--Well--
2009.132_orig,0,15131,sonia_sotomayor,scotus_justice,214.295,216.233,Do you accept that as a working proposition?
2009.132_orig,0,19760,carter_g_phillips,,216.233,226.992,--I would say that the -- that the State of North Carolina would have -- have a defense of impossibility if they could argue that going down this path would have bankrupted North Carolina.
2009.132_orig,0,15131,sonia_sotomayor,scotus_justice,226.992,239.302,"Well, I think there was certainly a significant amount of evidence that the cost of completing this project was way above any reasonable expectation of the parties at the time of contracting, correct?"
2009.132_orig,0,19760,carter_g_phillips,,239.302,246.906,"Yes, but the -- but the payment of $80 million by the Commission was way above what any of the parties expected at the beginning of the process as well."
2009.132_orig,0,15131,sonia_sotomayor,scotus_justice,246.906,253.262,What -- what do you believe the evidence shows with respect to the reasonable cost of completing this project?
2009.132_orig,0,19760,carter_g_phillips,,253.262,259.212,I think it was reasonable to assume that the construction of the facility itself would have cost an additional $75 million.
2009.132_orig,0,15131,sonia_sotomayor,scotus_justice,259.212,263.444,"And about a -- an additional 34,000 to get the license?"
2009.132_orig,0,19760,carter_g_phillips,,263.444,266.068,Probably 34 million to complete the license.
2009.132_orig,0,15131,sonia_sotomayor,scotus_justice,266.068,266.302,So -- I'm sorry.
2009.132_orig,0,19760,carter_g_phillips,,268.802,270.097,"Right, but the -- the--"
2009.132_orig,0,15131,sonia_sotomayor,scotus_justice,270.097,274.721,An amount equal to what they had already -- everybody had already put in?
2009.132_orig,0,19760,carter_g_phillips,,274.721,276.515,"--To be sure, but the -- but the--"
2009.132_orig,0,15131,sonia_sotomayor,scotus_justice,276.515,279.904,And about how many times greater than the initial estimates?
2009.132_orig,0,19760,carter_g_phillips,,279.904,283.655,"--I don't know that there were any initial estimates, at least that I recall."
